Time                    	P    	T                      	Hu                    	Ws   	Wd                    	Long.      	Lat.            	Alt    	Geopot       	MRI       	RI     	Dewp.	Virt. Temp    	Rs   	Elevation	Azimuth    	Range  	D       
[sec]                   	[hPa]	[?C]                   	[%]                   	[m/s]	[?]                   	[?]        	[?]             	[m]    	[m]          	          	       	[?C] 	[?C]          	[m/s]	[?]      	[?]        	[m]    	[kg/m3] 
713                     	557.0	-11.0                  	32                    	18.7 	233                   	-113.905982	46.889945       	1000989	999999       	999999.000	166.644	-23.1	-10.9         	-    	89.5     	061        	1000027	0.740407
714                     	556.6	-11.1                  	32                    	18.7 	233                   	-113.905789	46.890045       	1000989	999999       	999999.000	166.559	-23.2	-10.9         	-    	89.5     	061        	1000027	0.740041
715                     	556.3	-11.1                  	32                    	18.7 	233                   	-113.905595	46.890145       	1000989	999999       	999999.000	166.474	-23.2	-11.0         	-    	89.5     	061        	1000027	0.739675
716                     	555.9	-11.1                  	32                    	18.7 	233                   	-113.905402	46.890245       	1000989	999999       	999999.000	166.381	-23.3	-11.0         	-    	89.5     	061        	1000028	0.739310
717                     	555.6	-11.2                  	32                    	18.7 	233                   	-113.905209	46.890345       	1000989	999999       	999999.000	166.289	-23.4	-11.0         	-    	89.5     	061        	1000028	0.738945
718                     	555.3	-11.2                  	31                    	18.7 	233                   	-113.905015	46.890445       	1000989	999999       	999999.000	166.196	-23.5	-11.1         	-    	89.5     	061        	1000028	0.738580
719                     	554.9	-11.2                  	31                    	18.7 	233                   	-113.904822	46.890545       	1000989	999999       	999999.000	166.103	-23.6	-11.1         	-    	89.5     	061        	1000028	0.738215
720                     	554.6	-11.3                  	31                    	18.7 	233                   	-113.904629	46.890645       	1000989	999999       	999999.000	166.010	-23.7	-11.1         	-    	89.5     	061        	1000028	0.737850
721                     	554.2	-11.3                  	31                    	18.7 	233                   	-113.904435	46.890745       	1000989	999999       	999999.000	165.905	-23.8	-11.2         	-    	89.5     	061        	1000028	0.737428
722                     	553.9	-11.3                  	30                    	18.7 	233                   	-113.904242	46.890845       	1000989	999999       	999999.000	165.797	-23.9	-11.2         	-    	89.5     	061        	1000028	0.736997
723                     	553.5	-11.3                  	30                    	18.7 	233                   	-113.904049	46.890945       	1000989	999999       	999999.000	165.689	-24.0	-11.2         	-    	89.5     	061        	1000029	0.736566
724                     	553.2	-11.3                  	30                    	18.7 	233                   	-113.903855	46.891045       	1000989	999999       	999999.000	165.581	-24.1	-11.2         	-    	89.5     	061        	1000029	0.736136
725                     	552.8	-11.3                  	30                    	18.7 	233                   	-113.903662	46.891145       	1000989	999999       	999999.000	165.474	-24.1	-11.2         	-    	89.5     	061        	1000029	0.735705
726                     	552.5	-11.3                  	30                    	18.7 	233                   	-113.903469	46.891245       	1000989	999999       	999999.000	165.366	-24.2	-11.2         	-    	89.5     	060        	1000029	0.735275
727                     	552.2	-11.3                  	29                    	18.7 	233                   	-113.903275	46.891345       	1000989	999999       	999999.000	165.259	-24.3	-11.2         	-    	89.5     	060        	1000029	0.734846
728                     	551.8	-11.4                  	29                    	18.7 	233                   	-113.903082	46.891445       	1000989	999999       	999999.000	165.151	-24.4	-11.2         	-    	89.5     	060        	1000029	0.734416
729                     	551.5	-11.4                  	29                    	18.7 	233                   	-113.902889	46.891545       	1000989	999999       	999999.000	165.040	-24.5	-11.2         	-    	89.5     	060        	1000029	0.733987
730                     	551.1	-11.4                  	29                    	18.7 	233                   	-113.902695	46.891645       	1000989	999999       	999999.000	164.929	-24.6	-11.3         	-    	89.5     	060        	1000030	0.733558
731                     	550.8	-11.4                  	28                    	18.7 	233                   	-113.902502	46.891745       	1000989	999999       	999999.000	164.817	-24.7	-11.3         	-    	89.5     	060        	1000030	0.733129
732                     	550.4	-11.4                  	28                    	18.7 	233                   	-113.902309	46.891846       	1000989	999999       	999999.000	164.706	-24.8	-11.3         	-    	89.5     	060        	1000030	0.732700
733                     	550.1	-11.4                  	28                    	18.7 	233                   	-113.902115	46.891946       	1000989	999999       	999999.000	164.594	-25.0	-11.3         	-    	89.5     	060        	1000030	0.732272
734                     	549.8	-11.4                  	27                    	18.7 	233                   	-113.901922	46.892046       	1000989	999999       	999999.000	164.483	-25.1	-11.3         	-    	89.5     	060        	1000030	0.731844
735                     	549.4	-11.4                  	27                    	18.7 	233                   	-113.901729	46.892146       	1000989	999999       	999999.000	164.373	-25.2	-11.3         	-    	89.5     	060        	1000030	0.731423
736                     	549.1	-11.4                  	27                    	18.7 	233                   	-113.901535	46.892246       	1000989	999999       	999999.000	164.265	-25.3	-11.3         	-    	89.5     	060        	1000031	0.731008
737                     	548.7	-11.5                  	27                    	18.7 	233                   	-113.901342	46.892346       	1000989	999999       	999999.000	164.156	-25.4	-11.3         	-    	89.5     	060        	1000031	0.730592
738                     	548.4	-11.5                  	26                    	18.7 	233                   	-113.901149	46.892446       	1000989	999999       	999999.000	164.048	-25.6	-11.4         	-    	89.5     	060        	1000031	0.730177
739                     	548.0	-11.5                  	26                    	18.7 	233                   	-113.900955	46.892546       	1000989	999999       	999999.000	163.939	-25.7	-11.4         	-    	89.5     	060        	1000031	0.729762
740                     	547.7	-11.5                  	26                    	18.7 	233                   	-113.900762	46.892646       	1000989	999999       	999999.000	163.831	-25.8	-11.4         	-    	89.5     	060        	1000031	0.729348
741                     	547.4	-11.5                  	25                    	18.7 	233                   	-113.900569	46.892746       	1000989	999999       	999999.000	163.723	-26.0	-11.4         	-    	89.5     	060        	1000031	0.728933
742                     	547.0	-11.5                  	25                    	18.7 	233                   	-113.900375	46.892846       	1000989	999999       	999999.000	163.614	-26.1	-11.4         	-    	89.5     	060        	1000031	0.728519
743                     	546.7	-11.5                  	25                    	18.7 	233                   	-113.900182	46.892946       	1000989	999999       	999999.000	163.509	-26.2	-11.4         	-    	89.5     	060        	1000032	0.728105
744                     	546.3	-11.6                  	25                    	18.7 	233                   	-113.899989	46.893046       	1000989	999999       	999999.000	163.411	-26.2	-11.5         	-    	89.5     	060        	1000032	0.727691
745                     	546.0	-11.6                  	25                    	18.7 	233                   	-113.899795	46.893146       	1000989	999999       	999999.000	163.314	-26.3	-11.5         	-    	89.5     	060        	1000032	0.727278
746                     	545.7	-11.6                  	24                    	18.7 	233                   	-113.899602	46.893246       	1000989	999999       	999999.000	163.217	-26.4	-11.5         	-    	89.5     	060        	1000032	0.726864
747                     	545.3	-11.6                  	24                    	18.7 	233                   	-113.899409	46.893346       	1000989	999999       	999999.000	163.119	-26.4	-11.5         	-    	89.5     	060        	1000032	0.726451
748                     	545.0	-11.6                  	24                    	18.7 	233                   	-113.899215	46.893446       	1000989	999999       	999999.000	163.022	-26.5	-11.5         	-    	89.5     	060        	1000032	0.726038
749                     	544.6	-11.6                  	24                    	18.7 	233                   	-113.899022	46.893546       	1000989	999999       	999999.000	162.924	-26.5	-11.5         	-    	89.5     	060        	1000033	0.725624
750                     	544.3	-11.6                  	24                    	18.7 	233                   	-113.898829	46.893646       	1000989	999999       	999999.000	162.827	-26.6	-11.5         	-    	89.5     	060        	1000033	0.725210
751                     	544.0	-11.6                  	24                    	18.9 	234                   	-113.898635	46.893747       	1000989	999999       	999999.000	162.730	-26.6	-11.6         	-    	89.5     	060        	1000033	0.724796
752                     	543.6	-11.7                  	24                    	19.1 	234                   	-113.898442	46.893847       	1000989	999999       	999999.000	162.632	-26.7	-11.6         	-    	89.5     	060        	1000033	0.724383
753                     	543.3	-11.7                  	24                    	19.3 	234                   	-113.898249	46.893947       	1000989	999999       	999999.000	162.535	-26.7	-11.6         	-    	89.5     	060        	1000033	0.723970
754                     	542.9	-11.7                  	24                    	19.4 	235                   	-113.898055	46.894047       	1000989	999999       	999999.000	162.438	-26.8	-11.6         	-    	89.5     	060        	1000033	0.723557
755                     	542.6	-11.7                  	24                    	19.6 	235                   	-113.897862	46.894147       	1000989	999999       	999999.000	162.341	-26.8	-11.6         	-    	89.5     	060        	1000034	0.723144
756                     	542.3	-11.7                  	24                    	19.8 	236                   	-113.897669	46.894247       	1000989	999999       	999999.000	162.244	-26.9	-11.6         	-    	89.5     	060        	1000034	0.722732
757                     	541.9	-11.7                  	23                    	20.0 	236                   	-113.897475	46.894347       	1000989	999999       	999999.000	162.148	-26.9	-11.6         	-    	89.5     	060        	1000034	0.722319
758                     	541.6	-11.7                  	23                    	20.1 	236                   	-113.897218	46.894450       	1000989	999999       	999999.000	162.053	-27.0	-11.6         	-    	89.5     	060        	1000034	0.721908
759                     	541.3	-11.8                  	23                    	20.3 	237                   	-113.896932	46.894555       	1000989	999999       	999999.000	161.958	-27.0	-11.7         	-    	89.5     	060        	1000034	0.721496
760                     	540.9	-11.8                  	23                    	20.5 	237                   	-113.896646	46.894660       	1000989	999999       	999999.000	161.863	-27.0	-11.7         	-    	89.5     	060        	1000035	0.721084
761                     	540.6	-11.8                  	23                    	20.7 	237                   	-113.896360	46.894765       	1000989	999999       	999999.000	161.774	-27.1	-11.7         	-    	89.5     	060        	1000035	0.720697
762                     	540.3	-11.8                  	23                    	20.8 	238                   	-113.896074	46.894870       	1000989	999999       	999999.000	161.685	-27.1	-11.7         	-    	89.5     	060        	1000035	0.720316
763                     	539.9	-11.8                  	23                    	21.0 	238                   	-113.895789	46.894975       	1000989	999999       	999999.000	161.597	-27.2	-11.7         	-    	89.5     	060        	1000035	0.719934
764                     	539.6	-11.9                  	23                    	21.2 	238                   	-113.895503	46.895080       	1000989	999999       	999999.000	161.509	-27.2	-11.8         	-    	89.5     	060        	1000035	0.719552
765                     	539.2	-11.9                  	23                    	21.4 	239                   	-113.895217	46.895185       	1000989	999999       	999999.000	161.421	-27.3	-11.8         	-    	89.5     	060        	1000036	0.719171
766                     	538.9	-11.9                  	23                    	21.6 	239                   	-113.894931	46.895290       	1000989	999999       	999999.000	161.333	-27.3	-11.8         	-    	89.5     	060        	1000036	0.718790
767                     	538.6	-11.9                  	23                    	21.7 	239                   	-113.894645	46.895395       	1000989	999999       	999999.000	161.244	-27.4	-11.8         	-    	89.5     	060        	1000036	0.718409
768                     	538.2	-12.0                  	23                    	21.9 	240                   	-113.894359	46.895500       	1000989	999999       	999999.000	161.156	-27.4	-11.9         	-    	89.5     	060        	1000036	0.718029
769                     	537.9	-12.0                  	23                    	22.1 	240                   	-113.894073	46.895605       	1000989	999999       	999999.000	161.068	-27.5	-11.9         	-    	89.5     	060        	1000037	0.717649
770                     	537.6	-12.0                  	23                    	22.3 	240                   	-113.893787	46.895710       	1000989	999999       	999999.000	160.979	-27.5	-11.9         	-    	89.5     	060        	1000037	0.717268
771                     	537.2	-12.0                  	22                    	22.4 	240                   	-113.893501	46.895815       	1000989	999999       	999999.000	160.885	-27.6	-11.9         	-    	89.5     	060        	1000037	0.716888
772                     	536.9	-12.1                  	22                    	22.6 	241                   	-113.893215	46.895920       	1000989	999999       	999999.000	160.791	-27.7	-12.0         	-    	89.5     	060        	1000037	0.716509
773                     	536.6	-12.1                  	22                    	22.7 	241                   	-113.892929	46.896025       	1000989	999999       	999999.000	160.697	-27.8	-12.0         	-    	89.5     	060        	1000037	0.716129
774                     	536.2	-12.1                  	22                    	22.9 	241                   	-113.892643	46.896129       	1000989	999999       	999999.000	160.603	-27.9	-12.0         	-    	89.5     	060        	1000038	0.715750
775                     	535.9	-12.1                  	22                    	23.0 	241                   	-113.892357	46.896234       	1000989	999999       	999999.000	160.509	-28.0	-12.0         	-    	89.5     	060        	1000038	0.715371
776                     	535.6	-12.1                  	22                    	23.1 	241                   	-113.892071	46.896339       	1000989	999999       	999999.000	160.408	-28.1	-12.1         	-    	89.5     	060        	1000038	0.714962
777                     	535.2	-12.1                  	21                    	23.3 	242                   	-113.891785	46.896444       	1000989	999999       	999999.000	160.300	-28.2	-12.1         	-    	89.5     	060        	1000038	0.714519
778                     	534.9	-12.1                  	21                    	23.4 	242                   	-113.891499	46.896549       	1000989	999999       	999999.000	160.192	-28.3	-12.1         	-    	89.5     	060        	1000039	0.714077
779                     	534.6	-12.1                  	21                    	23.6 	242                   	-113.891213	46.896654       	1000989	999999       	999999.000	160.084	-28.4	-12.1         	-    	89.5     	060        	1000039	0.713635
780                     	534.2	-12.1                  	21                    	23.7 	242                   	-113.890927	46.896759       	1000989	999999       	999999.000	159.976	-28.5	-12.1         	-    	89.5     	060        	1000039	0.713194
781                     	533.9	-12.2                  	21                    	23.8 	242                   	-113.890642	46.896864       	1000989	999999       	999999.000	159.868	-28.5	-12.1         	-    	89.4     	060        	1000039	0.712753
782                     	533.6	-12.2                  	20                    	24.0 	242                   	-113.890356	46.896969       	1000989	999999       	999999.000	159.760	-28.6	-12.1         	-    	89.4     	060        	1000040	0.712312
783                     	533.2	-12.2                  	20                    	24.1 	243                   	-113.890070	46.897074       	1000989	999999       	999999.000	159.652	-28.7	-12.1         	-    	89.4     	060        	1000040	0.711871
784                     	532.9	-12.2                  	20                    	24.3 	243                   	-113.889784	46.897179       	1000989	999999       	999999.000	159.544	-28.8	-12.1         	-    	89.4     	060        	1000040	0.711431
785                     	532.6	-12.2                  	20                    	24.4 	243                   	-113.889498	46.897284       	1000989	999999       	999999.000	159.437	-28.9	-12.1         	-    	89.4     	060        	1000040	0.710991
786                     	532.2	-12.2                  	20                    	24.6 	243                   	-113.889212	46.897389       	1000989	999999       	999999.000	159.331	-29.0	-12.1         	-    	89.4     	060        	1000041	0.710551
787                     	531.9	-12.2                  	20                    	24.7 	243                   	-113.888926	46.897494       	1000989	999999       	999999.000	159.225	-29.0	-12.1         	-    	89.4     	060        	1000041	0.710111
788                     	531.6	-12.2                  	19                    	24.9 	244                   	-113.888640	46.897599       	1000989	999999       	999999.000	159.119	-29.1	-12.1         	-    	89.4     	060        	1000041	0.709674
789                     	531.2	-12.2                  	19                    	25.0 	244                   	-113.888354	46.897704       	1000989	999999       	999999.000	159.015	-29.2	-12.1         	-    	89.4     	060        	1000041	0.709246
790                     	530.9	-12.2                  	19                    	25.1 	244                   	-113.888068	46.897809       	1000989	999999       	999999.000	158.911	-29.3	-12.1         	-    	89.4     	060        	1000042	0.708818
791                     	530.6	-12.2                  	19                    	25.1 	244                   	-113.887782	46.897914       	1000989	999999       	999999.000	158.808	-29.4	-12.1         	-    	89.4     	060        	1000042	0.708390
792                     	530.3	-12.2                  	19                    	25.1 	244                   	-113.887496	46.898019       	1000989	999999       	999999.000	158.704	-29.4	-12.1         	-    	89.4     	060        	1000042	0.707962
793                     	529.9	-12.2                  	19                    	25.1 	244                   	-113.887210	46.898123       	1000989	999999       	999999.000	158.601	-29.5	-12.1         	-    	89.4     	060        	1000042	0.707535
794                     	529.6	-12.2                  	19                    	25.1 	244                   	-113.886924	46.898228       	1000989	999999       	999999.000	158.497	-29.6	-12.1         	-    	89.4     	060        	1000043	0.707108
795                     	529.3	-12.2                  	18                    	25.1 	244                   	-113.886638	46.898333       	1000989	999999       	999999.000	158.394	-29.7	-12.1         	-    	89.4     	060        	1000043	0.706681
796                     	528.9	-12.2                  	18                    	25.1 	244                   	-113.886352	46.898438       	1000989	999999       	999999.000	158.291	-29.8	-12.1         	-    	89.4     	060        	1000043	0.706255
797                     	528.6	-12.2                  	18                    	25.1 	244                   	-113.886066	46.898543       	1000989	999999       	999999.000	158.187	-29.9	-12.1         	-    	89.4     	060        	1000043	0.705828
798                     	528.3	-12.2                  	18                    	25.1 	244                   	-113.885780	46.898648       	1000989	999999       	999999.000	158.084	-29.9	-12.1         	-    	89.4     	060        	1000044	0.705402
799                     	528.0	-12.2                  	18                    	25.1 	244                   	-113.885495	46.898753       	1000989	999999       	999999.000	157.984	-30.0	-12.1         	-    	89.4     	060        	1000044	0.704977
800                     	527.6	-12.2                  	18                    	25.1 	244                   	-113.885209	46.898858       	1000989	999999       	999999.000	157.884	-30.1	-12.1         	-    	89.4     	060        	1000044	0.704551
801                     	527.3	-12.2                  	18                    	25.1 	244                   	-113.884923	46.898963       	1000989	999999       	999999.000	157.784	-30.1	-12.2         	-    	89.4     	060        	1000044	0.704126
802                     	527.0	-12.2                  	18                    	25.1 	244                   	-113.884637	46.899068       	1000989	999999       	999999.000	157.685	-30.2	-12.2         	-    	89.4     	060        	1000045	0.703701
803                     	526.6	-12.2                  	17                    	25.1 	244                   	-113.884351	46.899173       	1000989	999999       	999999.000	157.590	-30.2	-12.2         	-    	89.4     	060        	1000045	0.703297
804                     	526.3	-12.3                  	17                    	25.1 	244                   	-113.884065	46.899278       	1000989	999999       	999999.000	157.496	-30.3	-12.2         	-    	89.4     	060        	1000045	0.702896
805                     	526.0	-12.3                  	17                    	25.1 	244                   	-113.883779	46.899383       	1000989	999999       	999999.000	157.402	-30.3	-12.2         	-    	89.4     	060        	1000045	0.702496
806                     	525.7	-12.3                  	17                    	25.1 	244                   	-113.883493	46.899488       	1000989	999999       	999999.000	157.309	-30.4	-12.2         	-    	89.4     	060        	1000046	0.702096
807                     	525.3	-12.3                  	17                    	25.1 	244                   	-113.883207	46.899593       	1000989	999999       	999999.000	157.215	-30.5	-12.2         	-    	89.4     	060        	1000046	0.701696
808                     	525.0	-12.3                  	17                    	25.1 	244                   	-113.882921	46.899698       	1000989	999999       	999999.000	157.121	-30.5	-12.2         	-    	89.4     	060        	1000046	0.701296
809                     	524.7	-12.3                  	17                    	25.1 	244                   	-113.882635	46.899803       	1000989	999999       	999999.000	157.027	-30.6	-12.3         	-    	89.4     	060        	1000046	0.700896
810                     	524.4	-12.3                  	17                    	25.1 	244                   	-113.882349	46.899908       	1000989	999999       	999999.000	156.934	-30.6	-12.3         	-    	89.4     	060        	1000047	0.700497
811                     	524.0	-12.3                  	17                    	25.1 	244                   	-113.882063	46.900013       	1000989	999999       	999999.000	156.840	-30.7	-12.3         	-    	89.4     	060        	1000047	0.700097
812                     	523.7	-12.4                  	17                    	25.1 	244                   	-113.881777	46.900117       	1000989	999999       	999999.000	156.746	-30.8	-12.3         	-    	89.4     	060        	1000047	0.699698
813                     	523.4	-12.4                  	17                    	25.1 	244                   	-113.881491	46.900222       	1000989	999999       	999999.000	156.657	-30.8	-12.3         	-    	89.4     	060        	1000047	0.699300
814                     	523.0	-12.4                  	17                    	25.1 	244                   	-113.881205	46.900327       	1000989	999999       	999999.000	156.568	-30.8	-12.3         	-    	89.4     	060        	1000048	0.698901
815                     	522.7	-12.4                  	17                    	25.1 	244                   	-113.880919	46.900432       	1000989	999999       	999999.000	156.479	-30.8	-12.3         	-    	89.4     	060        	1000048	0.698503
816                     	522.4	-12.4                  	17                    	25.1 	244                   	-113.880633	46.900537       	1000989	999999       	999999.000	156.411	-30.9	-12.4         	-    	89.4     	060        	1000048	0.698194
817                     	522.1	-12.5                  	17                    	25.1 	244                   	-113.880348	46.900642       	1000989	999999       	999999.000	156.347	-30.9	-12.4         	-    	89.4     	060        	1000048	0.697908
818                     	521.7	-12.6                  	17                    	25.1 	244                   	-113.880062	46.900747       	1000989	999999       	999999.000	156.284	-31.0	-12.5         	-    	89.4     	060        	1000049	0.697622
819                     	521.4	-12.6                  	17                    	25.1 	244                   	-113.879776	46.900852       	1000989	999999       	999999.000	156.220	-31.0	-12.6         	-    	89.4     	060        	1000049	0.697336
820                     	521.1	-12.7                  	17                    	25.1 	244                   	-113.879490	46.900957       	1000989	999999       	999999.000	156.157	-31.1	-12.6         	-    	89.4     	060        	1000049	0.697050
821                     	520.8	-12.7                  	17                    	25.1 	244                   	-113.879204	46.901062       	1000989	999999       	999999.000	156.094	-31.1	-12.7         	-    	89.4     	060        	1000049	0.696765
822                     	520.4	-12.8                  	17                    	25.1 	244                   	-113.878918	46.901167       	1000989	999999       	999999.000	156.030	-31.2	-12.7         	-    	89.4     	060        	1000050	0.696479
823                     	520.1	-12.8                  	17                    	25.1 	244                   	-113.878632	46.901272       	1000989	999999       	999999.000	155.967	-31.2	-12.8         	-    	89.4     	060        	1000050	0.696194
824                     	519.8	-12.9                  	17                    	25.1 	244                   	-113.878346	46.901377       	1000989	999999       	999999.000	155.904	-31.3	-12.8         	-    	89.4     	060        	1000050	0.695909
825                     	519.5	-12.9                  	17                    	25.1 	244                   	-113.878060	46.901482       	1000989	999999       	999999.000	155.841	-31.3	-12.9         	-    	89.4     	060        	1000051	0.695624
826                     	519.2	-13.0                  	17                    	25.1 	244                   	-113.877774	46.901587       	1000989	999999       	999999.000	155.778	-31.3	-12.9         	-    	89.4     	060        	1000051	0.695339
827                     	518.8	-13.1                  	17                    	25.1 	244                   	-113.877488	46.901692       	1000989	999999       	999999.000	155.715	-31.4	-13.0         	-    	89.4     	060        	1000051	0.695055
828                     	518.5	-13.1                  	17                    	25.1 	244                   	-113.877202	46.901797       	1000989	999999       	999999.000	155.652	-31.4	-13.1         	-    	89.4     	060        	1000051	0.694770
829                     	518.2	-13.2                  	17                    	25.1 	244                   	-113.876916	46.901902       	1000989	999999       	999999.000	155.589	-31.5	-13.1         	-    	89.4     	060        	1000052	0.694486
830                     	517.9	-13.2                  	17                    	25.1 	244                   	-113.876630	46.902007       	1000989	999999       	999999.000	155.527	-31.5	-13.2         	-    	89.4     	060        	1000052	0.694204
831                     	517.5	-13.3                  	17                    	25.1 	244                   	-113.876344	46.902112       	1000989	999999       	999999.000	155.466	-31.6	-13.2         	-    	89.4     	060        	1000052	0.693925
832                     	517.2	-13.3                  	17                    	25.1 	244                   	-113.876058	46.902216       	1000989	999999       	999999.000	155.404	-31.6	-13.3         	-    	89.4     	060        	1000052	0.693647
833                     	516.9	-13.4                  	17                    	25.1 	244                   	-113.875772	46.902321       	1000989	999999       	999999.000	155.343	-31.7	-13.3         	-    	89.4     	060        	1000053	0.693368
834                     	516.6	-13.5                  	17                    	25.1 	244                   	-113.875486	46.902426       	1000989	999999       	999999.000	155.282	-31.7	-13.4         	-    	89.4     	060        	1000053	0.693089
835                     	516.3	-13.5                  	17                    	25.1 	244                   	-113.875201	46.902531       	1000989	999999       	999999.000	155.220	-31.8	-13.5         	-    	89.4     	060        	1000053	0.692811
836                     	515.9	-13.6                  	17                    	25.1 	244                   	-113.874915	46.902636       	1000989	999999       	999999.000	155.159	-31.8	-13.5         	-    	89.4     	060        	1000053	0.692532
837                     	515.6	-13.6                  	17                    	25.1 	244                   	-113.874629	46.902741       	1000989	999999       	999999.000	155.098	-31.9	-13.6         	-    	89.4     	060        	1000054	0.692254
838                     	515.3	-13.7                  	17                    	25.1 	244                   	-113.874343	46.902846       	1000989	999999       	999999.000	155.036	-31.9	-13.6         	-    	89.4     	060        	1000054	0.691976
839                     	515.0	-13.7                  	17                    	25.1 	244                   	-113.874057	46.902951       	1000989	999999       	999999.000	154.977	-31.9	-13.7         	-    	89.4     	060        	1000054	0.691698
840                     	514.7	-13.8                  	17                    	25.1 	244                   	-113.873771	46.903056       	1000989	999999       	999999.000	154.918	-32.0	-13.7         	-    	89.4     	060        	1000055	0.691421
841                     	514.3	-13.9                  	17                    	25.1 	244                   	-113.873485	46.903161       	1000989	999999       	999999.000	154.858	-32.0	-13.8         	-    	89.4     	060        	1000055	0.691143
842                     	514.0	-13.9                  	17                    	25.1 	244                   	-113.873199	46.903266       	1000989	999999       	999999.000	154.799	-32.0	-13.9         	-    	89.3     	060        	1000055	0.690866
843                     	513.7	-14.0                  	17                    	25.1 	244                   	-113.872913	46.903371       	1000989	999999       	999999.000	154.739	-32.0	-13.9         	-    	89.3     	060        	1000055	0.690585
844                     	513.4	-14.0                  	17                    	25.1 	244                   	-113.872627	46.903476       	1000989	999999       	999999.000	154.669	-32.1	-14.0         	-    	89.3     	060        	1000056	0.690260
845                     	513.1	-14.0                  	17                    	25.1 	244                   	-113.872341	46.903581       	1000989	999999       	999999.000	154.599	-32.1	-14.0         	-    	89.3     	060        	1000056	0.689936
846                     	512.7	-14.1                  	17                    	25.1 	244                   	-113.872055	46.903686       	1000989	999999       	999999.000	154.529	-32.1	-14.0         	-    	89.3     	060        	1000056	0.689612
847                     	512.4	-14.1                  	17                    	25.1 	244                   	-113.871768	46.903790       	1000989	999999       	999999.000	154.460	-32.1	-14.1         	-    	89.3     	060        	1000057	0.689288
848                     	512.1	-14.2                  	17                    	25.1 	244                   	-113.871464	46.903884       	1000989	999999       	999999.000	154.390	-32.1	-14.1         	-    	89.3     	060        	1000057	0.688964
849                     	511.8	-14.2                  	17                    	25.1 	244                   	-113.871159	46.903979       	1000989	999999       	999999.000	154.320	-32.1	-14.1         	-    	89.3     	060        	1000057	0.688641
850                     	511.5	-14.2                  	17                    	25.1 	244                   	-113.870854	46.904073       	1000989	999999       	999999.000	154.251	-32.1	-14.2         	-    	89.3     	060        	1000057	0.688317
851                     	511.1	-14.3                  	17                    	25.1 	244                   	-113.870550	46.904167       	1000989	999999       	999999.000	154.181	-32.2	-14.2         	-    	89.3     	060        	1000058	0.687994
852                     	510.8	-14.3                  	17                    	25.1 	244                   	-113.870245	46.904262       	1000989	999999       	999999.000	154.114	-32.1	-14.3         	-    	89.3     	060        	1000058	0.687671
853                     	510.5	-14.4                  	17                    	25.1 	244                   	-113.869940	46.904356       	1000989	999999       	999999.000	154.048	-32.1	-14.3         	-    	89.3     	060        	1000058	0.687348
854                     	510.2	-14.4                  	17                    	25.1 	244                   	-113.869636	46.904450       	1000989	999999       	999999.000	153.981	-32.1	-14.3         	-    	89.3     	060        	1000059	0.687025
855                     	509.9	-14.4                  	18                    	25.1 	244                   	-113.869331	46.904545       	1000989	999999       	999999.000	153.915	-32.1	-14.4         	-    	89.3     	060        	1000059	0.686703
856                     	509.6	-14.5                  	18                    	25.1 	244                   	-113.869026	46.904639       	1000989	999999       	999999.000	153.849	-32.1	-14.4         	-    	89.3     	060        	1000059	0.686379
857                     	509.2	-14.5                  	18                    	25.1 	244                   	-113.868721	46.904733       	1000989	999999       	999999.000	153.773	-32.0	-14.4         	-    	89.3     	060        	1000060	0.686014
858                     	508.9	-14.5                  	18                    	25.1 	244                   	-113.868417	46.904827       	1000989	999999       	999999.000	153.697	-32.0	-14.5         	-    	89.3     	060        	1000060	0.685648
859                     	508.6	-14.6                  	18                    	25.1 	244                   	-113.868112	46.904922       	1000989	999999       	999999.000	153.621	-32.0	-14.5         	-    	89.3     	060        	1000060	0.685283
860                     	508.3	-14.6                  	18                    	25.1 	244                   	-113.867807	46.905016       	1000989	999999       	999999.000	153.545	-32.0	-14.5         	-    	89.3     	061        	1000060	0.684918
861                     	508.0	-14.6                  	18                    	25.1 	244                   	-113.867503	46.905110       	1000989	999999       	999999.000	153.469	-31.9	-14.5         	-    	89.3     	061        	1000061	0.684554
862                     	507.7	-14.6                  	18                    	25.1 	244                   	-113.867198	46.905205       	1000989	999999       	999999.000	153.393	-31.9	-14.6         	-    	89.3     	061        	1000061	0.684189
863                     	507.3	-14.6                  	18                    	25.1 	244                   	-113.866893	46.905299       	1000989	999999       	999999.000	153.318	-31.9	-14.6         	-    	89.3     	061        	1000061	0.683825
864                     	507.0	-14.7                  	18                    	25.1 	244                   	-113.866589	46.905393       	1000989	999999       	999999.000	153.242	-31.8	-14.6         	-    	89.3     	061        	1000062	0.683461
865                     	506.7	-14.7                  	18                    	25.1 	244                   	-113.866284	46.905487       	1000989	999999       	999999.000	153.166	-31.8	-14.6         	-    	89.3     	061        	1000062	0.683097
866                     	506.4	-14.7                  	19                    	25.1 	244                   	-113.865979	46.905582       	1000989	999999       	999999.000	153.088	-31.8	-14.7         	-    	89.3     	061        	1000062	0.682733
867                     	506.1	-14.7                  	19                    	25.1 	244                   	-113.865675	46.905676       	1000989	999999       	999999.000	153.011	-31.8	-14.7         	-    	89.3     	061        	1000063	0.682370
868                     	505.8	-14.8                  	19                    	25.1 	244                   	-113.865370	46.905770       	1000989	999999       	999999.000	152.934	-31.8	-14.7         	-    	89.3     	061        	1000063	0.682006
