Flight Information:
Launch Date:            	                       	Thursday, 20 June 2019	   	                        	Launch Time:    	           	17:59:34    	     	End of Ascent:	     	           	01:29:20
Station name:           	                       	                      	   	                        	Number of sonde:	           	17045985
Ground values:
Pressure:               	                       	897.7 hPa             	   	                        	Temperature:    	           	11.8 ?C     	     	Humidity:     	     	           	53 %
Wind Direction:         	                       	89 ?                  	   	                        	Wind Speed:     	           	2 m/s       	     	Cloud group:  	     	           	9////
Position:
Longitude:              	                       	-113.985 ?            	   	                        	Latitude:       	           	46.859 ?    	     	Altitude:     	     	           	984 m
Staff:
Company:                	                       	
Operator:               	                       	                      	   	                        	
Events:
Highest Point:          	                       	12.0 hPa              	   	                        	30403 m
Tropopauses:            	                       	1.: 367.0 hPa         	   	                        	2.: 99.6 hPa    	           	
Max Winds:              	                       	                      	   	                        	                	           	
Remarks:

Profile Data:
Time                    	P                      	T                     	Hu 	Ws                      	Wd              	Long.      	Lat.        	Alt  	Geopot        	Dewp.	Virt. Temp 	Rs      	D
[sec]                   	[hPa]                  	[?C]                  	[%]	[m/s]                   	[?]             	[?]        	[?]         	[m]  	[m]           	[?C] 	[?C]       	[m/s]   	[kg/m3]
3545                    	56.0                   	-52.1                 	3  	7.8                     	109             	-113.636417	46.901582   	20265	20203         	-77.0	-52.1      	5.2     	0.088236
3546                    	55.9                   	-52.1                 	3  	7.7                     	109             	-113.636518	46.901604   	20270	20208         	-77.0	-52.1      	5.2     	0.088173
3547                    	55.9                   	-52.2                 	3  	7.6                     	110             	-113.636619	46.901627   	20275	20213         	-77.0	-52.2      	5.2     	0.088110
3548                    	55.8                   	-52.2                 	3  	7.5                     	110             	-113.636719	46.901649   	20280	20218         	-77.0	-52.2      	5.2     	0.088048
3549                    	55.8                   	-52.2                 	3  	7.4                     	110             	-113.636816	46.901671   	20285	20223         	-77.0	-52.2      	5.1     	0.087986
3550                    	55.8                   	-52.2                 	3  	7.3                     	111             	-113.636878	46.901693   	20290	20228         	-77.0	-52.2      	5.0     	0.087919
3551                    	55.7                   	-52.2                 	3  	7.2                     	111             	-113.636940	46.901714   	20296	20233         	-77.0	-52.2      	5.0     	0.087853
3552                    	55.7                   	-52.2                 	3  	7.1                     	111             	-113.637002	46.901735   	20301	20238         	-77.0	-52.2      	5.0     	0.087787
3553                    	55.6                   	-52.2                 	3  	7.0                     	111             	-113.637064	46.901756   	20306	20243         	-77.0	-52.2      	5.0     	0.087722
3554                    	55.6                   	-52.2                 	3  	6.9                     	111             	-113.637126	46.901777   	20311	20248         	-77.0	-52.2      	5.0     	0.087656
3555                    	55.5                   	-52.2                 	3  	6.8                     	111             	-113.637188	46.901798   	20316	20253         	-77.0	-52.2      	5.0     	0.087591
3556                    	55.5                   	-52.2                 	3  	6.7                     	111             	-113.637250	46.901820   	20321	20258         	-77.0	-52.2      	5.0     	0.087526
3557                    	55.4                   	-52.2                 	3  	6.6                     	111             	-113.637312	46.901841   	20326	20263         	-77.0	-52.2      	5.0     	0.087461
3558                    	55.4                   	-52.3                 	3  	6.5                     	112             	-113.637374	46.901862   	20331	20268         	-77.0	-52.3      	5.0     	0.087395
3559                    	55.4                   	-52.3                 	3  	6.4                     	112             	-113.637436	46.901883   	20336	20274         	-77.0	-52.3      	5.0     	0.087330
3560                    	55.3                   	-52.3                 	3  	6.3                     	112             	-113.637498	46.901904   	20341	20279         	-77.0	-52.3      	5.0     	0.087265
3561                    	55.3                   	-52.3                 	3  	6.1                     	112             	-113.637560	46.901926   	20346	20284         	-77.0	-52.3      	5.0     	0.087200
3562                    	55.2                   	-52.3                 	3  	6.0                     	112             	-113.637622	46.901947   	20351	20289         	-77.0	-52.3      	5.0     	0.087135
3563                    	55.2                   	-52.3                 	3  	5.9                     	112             	-113.637684	46.901968   	20356	20294         	-77.0	-52.3      	5.0     	0.087067
3564                    	55.1                   	-52.3                 	3  	5.8                     	112             	-113.637746	46.901989   	20361	20299         	-77.0	-52.3      	5.0     	0.086999
3565                    	55.1                   	-52.3                 	3  	5.7                     	112             	-113.637808	46.902010   	20366	20304         	-77.0	-52.3      	5.0     	0.086931
3566                    	55.1                   	-52.3                 	3  	5.6                     	112             	-113.637870	46.902032   	20371	20309         	-76.9	-52.3      	5.0     	0.086863
3567                    	55.0                   	-52.3                 	3  	5.5                     	112             	-113.637932	46.902053   	20376	20314         	-77.0	-52.3      	5.0     	0.086796
3568                    	55.0                   	-52.3                 	3  	5.4                     	113             	-113.637994	46.902074   	20381	20319         	-77.0	-52.3      	5.0     	0.086728
3569                    	54.9                   	-52.3                 	3  	5.3                     	113             	-113.638057	46.902095   	20386	20324         	-77.0	-52.3      	5.0     	0.086660
3570                    	54.9                   	-52.3                 	3  	5.2                     	113             	-113.638119	46.902116   	20391	20329         	-77.0	-52.3      	5.0     	0.086592
3571                    	54.9                   	-52.3                 	3  	5.2                     	113             	-113.638181	46.902138   	20396	20334         	-77.0	-52.3      	5.0     	0.086525
3572                    	54.8                   	-52.3                 	3  	5.2                     	114             	-113.638243	46.902159   	20401	20339         	-77.0	-52.3      	5.0     	0.086457
3573                    	54.8                   	-52.3                 	3  	5.2                     	114             	-113.638305	46.902180   	20406	20344         	-77.0	-52.3      	5.0     	0.086389
3574                    	54.7                   	-52.3                 	3  	5.2                     	115             	-113.638367	46.902201   	20411	20349         	-77.0	-52.3      	5.0     	0.086322
3575                    	54.7                   	-52.3                 	3  	5.2                     	115             	-113.638429	46.902222   	20416	20354         	-77.0	-52.3      	5.0     	0.086254
3576                    	54.6                   	-52.3                 	3  	5.2                     	116             	-113.638491	46.902244   	20421	20359         	-77.0	-52.3      	5.0     	0.086187
3577                    	54.6                   	-52.3                 	3  	5.2                     	116             	-113.638553	46.902265   	20426	20364         	-77.0	-52.3      	5.0     	0.086120
3578                    	54.6                   	-52.3                 	3  	5.2                     	117             	-113.638615	46.902286   	20431	20369         	-77.0	-52.3      	5.0     	0.086053
3579                    	54.5                   	-52.3                 	3  	5.2                     	117             	-113.638677	46.902307   	20437	20374         	-77.0	-52.3      	5.0     	0.085986
3580                    	54.5                   	-52.3                 	3  	5.2                     	118             	-113.638739	46.902328   	20442	20379         	-77.1	-52.3      	5.0     	0.085920
3581                    	54.4                   	-52.3                 	3  	5.2                     	118             	-113.638801	46.902350   	20447	20384         	-77.1	-52.3      	5.0     	0.085853
3582                    	54.4                   	-52.3                 	3  	5.2                     	119             	-113.638863	46.902371   	20452	20389         	-77.1	-52.3      	5.0     	0.085786
3583                    	54.3                   	-52.3                 	3  	5.2                     	119             	-113.638924	46.902393   	20457	20394         	-77.1	-52.3      	5.0     	0.085719
3584                    	54.3                   	-52.3                 	3  	5.2                     	120             	-113.638979	46.902431   	20462	20399         	-77.1	-52.3      	5.1     	0.085652
3585                    	54.3                   	-52.3                 	3  	5.2                     	120             	-113.639034	46.902468   	20467	20404         	-77.1	-52.3      	5.1     	0.085585
3586                    	54.2                   	-52.3                 	3  	5.2                     	121             	-113.639088	46.902506   	20472	20409         	-77.1	-52.3      	5.1     	0.085518
3587                    	54.2                   	-52.3                 	3  	5.2                     	121             	-113.639143	46.902544   	20477	20414         	-77.1	-52.3      	5.1     	0.085451
3588                    	54.1                   	-52.3                 	3  	5.2                     	122             	-113.639197	46.902581   	20482	20419         	-77.1	-52.3      	5.1     	0.085384
3589                    	54.1                   	-52.3                 	3  	5.3                     	122             	-113.639252	46.902619   	20487	20424         	-77.1	-52.3      	5.1     	0.085318
3590                    	54.0                   	-52.3                 	3  	5.3                     	123             	-113.639306	46.902656   	20492	20429         	-77.1	-52.2      	5.1     	0.085251
3591                    	54.0                   	-52.3                 	3  	5.3                     	123             	-113.639361	46.902694   	20497	20434         	-77.1	-52.2      	5.1     	0.085184
3592                    	54.0                   	-52.2                 	3  	5.3                     	124             	-113.639416	46.902732   	20502	20439         	-77.1	-52.2      	5.1     	0.085117
3593                    	53.9                   	-52.2                 	3  	5.4                     	125             	-113.639470	46.902769   	20507	20444         	-77.1	-52.2      	5.1     	0.085051
3594                    	53.9                   	-52.2                 	3  	5.4                     	126             	-113.639525	46.902807   	20513	20449         	-77.1	-52.2      	5.1     	0.084984
3595                    	53.8                   	-52.2                 	3  	5.5                     	126             	-113.639579	46.902844   	20518	20454         	-77.1	-52.2      	5.1     	0.084918
3596                    	53.8                   	-52.2                 	3  	5.5                     	127             	-113.639634	46.902882   	20523	20459         	-77.1	-52.2      	5.1     	0.084851
3597                    	53.8                   	-52.2                 	3  	5.5                     	128             	-113.639689	46.902920   	20528	20464         	-77.1	-52.2      	5.1     	0.084785
3598                    	53.7                   	-52.2                 	3  	5.6                     	129             	-113.639743	46.902957   	20533	20469         	-77.1	-52.2      	5.1     	0.084718
3599                    	53.7                   	-52.2                 	3  	5.6                     	129             	-113.639798	46.902995   	20538	20474         	-77.1	-52.2      	5.1     	0.084652
3600                    	53.6                   	-52.2                 	3  	5.7                     	130             	-113.639852	46.903032   	20543	20479         	-77.1	-52.2      	5.1     	0.084586
3601                    	53.6                   	-52.2                 	3  	5.7                     	131             	-113.639907	46.903070   	20548	20485         	-77.1	-52.2      	5.1     	0.084520
3602                    	53.5                   	-52.2                 	3  	5.8                     	131             	-113.639962	46.903108   	20553	20490         	-77.1	-52.2      	5.1     	0.084453
3603                    	53.5                   	-52.2                 	3  	5.8                     	132             	-113.640016	46.903145   	20558	20495         	-77.1	-52.2      	5.1     	0.084387
3604                    	53.5                   	-52.2                 	3  	5.9                     	133             	-113.640071	46.903183   	20563	20500         	-77.1	-52.2      	5.1     	0.084321
3605                    	53.4                   	-52.2                 	3  	5.9                     	133             	-113.640125	46.903220   	20568	20505         	-77.1	-52.2      	5.1     	0.084255
3606                    	53.4                   	-52.2                 	3  	6.0                     	134             	-113.640180	46.903258   	20574	20510         	-77.1	-52.2      	5.1     	0.084189
3607                    	53.3                   	-52.2                 	3  	6.0                     	134             	-113.640235	46.903296   	20579	20515         	-77.1	-52.2      	5.1     	0.084123
3608                    	53.3                   	-52.2                 	3  	6.1                     	135             	-113.640289	46.903333   	20584	20520         	-77.0	-52.2      	5.1     	0.084057
3609                    	53.3                   	-52.2                 	3  	6.1                     	136             	-113.640344	46.903371   	20589	20525         	-77.0	-52.2      	5.1     	0.083991
3610                    	53.2                   	-52.2                 	3  	6.2                     	136             	-113.640398	46.903408   	20594	20530         	-77.0	-52.2      	5.1     	0.083925
3611                    	53.2                   	-52.2                 	3  	6.1                     	137             	-113.640453	46.903446   	20599	20535         	-77.0	-52.2      	5.1     	0.083860
3612                    	53.1                   	-52.2                 	3  	6.0                     	138             	-113.640508	46.903484   	20604	20540         	-77.0	-52.2      	5.1     	0.083794
3613                    	53.1                   	-52.2                 	3  	6.0                     	139             	-113.640550	46.903521   	20609	20545         	-76.9	-52.2      	5.1     	0.083728
3614                    	53.0                   	-52.2                 	3  	5.9                     	140             	-113.640566	46.903558   	20614	20550         	-76.9	-52.2      	5.1     	0.083663
3615                    	53.0                   	-52.2                 	3  	5.9                     	141             	-113.640582	46.903595   	20619	20555         	-76.9	-52.2      	5.1     	0.083597
3616                    	53.0                   	-52.2                 	3  	5.8                     	142             	-113.640598	46.903632   	20624	20560         	-76.9	-52.2      	5.1     	0.083534
3617                    	52.9                   	-52.3                 	3  	5.8                     	143             	-113.640614	46.903669   	20629	20565         	-76.9	-52.2      	5.1     	0.083473
3618                    	52.9                   	-52.3                 	3  	5.7                     	144             	-113.640630	46.903706   	20635	20570         	-76.9	-52.3      	5.1     	0.083412
3619                    	52.8                   	-52.3                 	3  	5.7                     	145             	-113.640646	46.903744   	20640	20575         	-76.8	-52.3      	5.1     	0.083352
3620                    	52.8                   	-52.3                 	3  	5.6                     	146             	-113.640662	46.903781   	20645	20580         	-76.8	-52.3      	5.1     	0.083291
3621                    	52.8                   	-52.3                 	3  	5.6                     	148             	-113.640678	46.903818   	20650	20585         	-76.8	-52.3      	5.1     	0.083231
3622                    	52.7                   	-52.3                 	3  	5.5                     	149             	-113.640694	46.903855   	20655	20591         	-76.8	-52.3      	5.1     	0.083170
3623                    	52.7                   	-52.3                 	3  	5.4                     	150             	-113.640710	46.903892   	20660	20596         	-76.8	-52.3      	5.1     	0.083110
3624                    	52.6                   	-52.3                 	3  	5.4                     	151             	-113.640726	46.903929   	20665	20601         	-76.8	-52.3      	5.1     	0.083049
3625                    	52.6                   	-52.3                 	3  	5.3                     	152             	-113.640742	46.903966   	20670	20606         	-76.8	-52.3      	5.1     	0.082989
3626                    	52.6                   	-52.4                 	3  	5.3                     	154             	-113.640758	46.904003   	20675	20611         	-76.7	-52.4      	5.1     	0.082929
3627                    	52.5                   	-52.4                 	3  	5.2                     	155             	-113.640774	46.904040   	20680	20616         	-76.7	-52.4      	5.1     	0.082868
3628                    	52.5                   	-52.4                 	3  	5.1                     	156             	-113.640790	46.904077   	20685	20621         	-76.7	-52.4      	5.1     	0.082808
3629                    	52.4                   	-52.4                 	3  	5.1                     	158             	-113.640806	46.904114   	20690	20626         	-76.7	-52.4      	5.1     	0.082747
3630                    	52.4                   	-52.4                 	3  	5.0                     	159             	-113.640822	46.904152   	20695	20631         	-76.7	-52.4      	5.1     	0.082685
3631                    	52.3                   	-52.4                 	3  	4.9                     	159             	-113.640838	46.904189   	20700	20636         	-76.7	-52.4      	5.1     	0.082623
3632                    	52.3                   	-52.4                 	3  	4.8                     	159             	-113.640854	46.904226   	20706	20641         	-76.6	-52.4      	5.1     	0.082562
3633                    	52.3                   	-52.4                 	3  	4.7                     	160             	-113.640870	46.904263   	20711	20646         	-76.6	-52.4      	5.1     	0.082500
3634                    	52.2                   	-52.4                 	3  	4.6                     	160             	-113.640886	46.904300   	20716	20651         	-76.7	-52.4      	5.1     	0.082438
3635                    	52.2                   	-52.4                 	3  	4.6                     	160             	-113.640902	46.904337   	20721	20656         	-76.7	-52.4      	5.1     	0.082376
3636                    	52.1                   	-52.4                 	3  	4.5                     	161             	-113.640918	46.904374   	20726	20661         	-76.7	-52.4      	5.1     	0.082315
3637                    	52.1                   	-52.4                 	3  	4.4                     	161             	-113.640934	46.904411   	20731	20666         	-76.7	-52.4      	5.1     	0.082253
3638                    	52.1                   	-52.5                 	3  	4.3                     	161             	-113.640950	46.904448   	20736	20671         	-76.7	-52.4      	5.1     	0.082191
3639                    	52.0                   	-52.5                 	3  	4.2                     	162             	-113.640966	46.904485   	20741	20676         	-76.7	-52.5      	5.1     	0.082130
3640                    	52.0                   	-52.5                 	3  	4.1                     	162             	-113.640982	46.904522   	20746	20681         	-76.8	-52.5      	5.1     	0.082068
3641                    	51.9                   	-52.5                 	3  	4.0                     	162             	-113.640998	46.904557   	20751	20686         	-76.8	-52.5      	5.1     	0.082007
3642                    	51.9                   	-52.5                 	3  	3.9                     	163             	-113.641014	46.904568   	20756	20691         	-76.8	-52.5      	5.1     	0.081945
3643                    	51.9                   	-52.5                 	3  	3.8                     	163             	-113.641031	46.904580   	20761	20696         	-76.8	-52.5      	5.1     	0.081881
3644                    	51.8                   	-52.5                 	3  	3.7                     	164             	-113.641047	46.904591   	20766	20701         	-76.8	-52.5      	5.1     	0.081816
3645                    	51.8                   	-52.5                 	3  	3.6                     	164             	-113.641064	46.904603   	20772	20707         	-76.8	-52.5      	5.1     	0.081751
3646                    	51.7                   	-52.5                 	3  	3.5                     	165             	-113.641080	46.904614   	20777	20712         	-76.8	-52.5      	5.1     	0.081686
3647                    	51.7                   	-52.5                 	3  	3.4                     	165             	-113.641096	46.904626   	20782	20717         	-76.8	-52.5      	5.1     	0.081621
3648                    	51.7                   	-52.5                 	3  	3.3                     	166             	-113.641113	46.904637   	20787	20722         	-76.8	-52.5      	5.1     	0.081557
3649                    	51.6                   	-52.5                 	3  	3.2                     	166             	-113.641129	46.904649   	20792	20727         	-76.9	-52.5      	5.1     	0.081492
3650                    	51.6                   	-52.5                 	3  	3.1                     	167             	-113.641146	46.904660   	20797	20732         	-76.9	-52.5      	5.1     	0.081428
3651                    	51.5                   	-52.5                 	3  	3.0                     	166             	-113.641162	46.904672   	20802	20737         	-76.9	-52.5      	5.1     	0.081363
3652                    	51.5                   	-52.5                 	3  	3.0                     	165             	-113.641178	46.904684   	20807	20742         	-76.9	-52.5      	5.1     	0.081299
3653                    	51.5                   	-52.5                 	3  	2.9                     	164             	-113.641195	46.904695   	20812	20747         	-76.9	-52.5      	5.1     	0.081234
3654                    	51.4                   	-52.5                 	3  	2.8                     	162             	-113.641211	46.904707   	20817	20752         	-76.9	-52.5      	5.1     	0.081170
3655                    	51.4                   	-52.5                 	3  	2.7                     	161             	-113.641228	46.904718   	20822	20757         	-76.9	-52.5      	5.1     	0.081106
3656                    	51.3                   	-52.4                 	3  	2.7                     	159             	-113.641244	46.904730   	20828	20762         	-76.9	-52.4      	5.1     	0.081038
3657                    	51.3                   	-52.4                 	3  	2.6                     	158             	-113.641261	46.904741   	20833	20767         	-76.9	-52.4      	5.1     	0.080969
3658                    	51.3                   	-52.4                 	3  	2.5                     	156             	-113.641277	46.904753   	20838	20772         	-76.9	-52.4      	5.1     	0.080900
3659                    	51.2                   	-52.4                 	3  	2.5                     	154             	-113.641293	46.904764   	20843	20777         	-76.9	-52.4      	5.1     	0.080831
3660                    	51.2                   	-52.4                 	3  	2.4                     	152             	-113.641310	46.904776   	20848	20782         	-76.8	-52.4      	5.1     	0.080762
3661                    	51.1                   	-52.4                 	3  	2.3                     	150             	-113.641326	46.904787   	20853	20787         	-76.8	-52.4      	5.1     	0.080693
3662                    	51.1                   	-52.3                 	3  	2.2                     	148             	-113.641343	46.904799   	20858	20792         	-76.8	-52.3      	5.1     	0.080625
3663                    	51.1                   	-52.3                 	3  	2.2                     	146             	-113.641359	46.904811   	20863	20798         	-76.8	-52.3      	5.1     	0.080556
3664                    	51.0                   	-52.3                 	3  	2.1                     	143             	-113.641375	46.904822   	20868	20803         	-76.7	-52.3      	5.1     	0.080487
3665                    	51.0                   	-52.3                 	3  	2.0                     	141             	-113.641392	46.904834   	20873	20808         	-76.7	-52.3      	5.1     	0.080419
3666                    	50.9                   	-52.3                 	3  	2.0                     	138             	-113.641408	46.904845   	20878	20813         	-76.7	-52.3      	5.1     	0.080350
3667                    	50.9                   	-52.3                 	3  	1.9                     	135             	-113.641425	46.904857   	20884	20818         	-76.7	-52.3      	5.1     	0.080281
3668                    	50.9                   	-52.3                 	3  	1.8                     	132             	-113.641441	46.904868   	20889	20823         	-76.7	-52.3      	5.1     	0.080213
3669                    	50.8                   	-52.2                 	3  	1.7                     	128             	-113.641457	46.904880   	20894	20828         	-76.6	-52.2      	5.1     	0.080145
3670                    	50.8                   	-52.2                 	3  	1.7                     	125             	-113.641474	46.904891   	20899	20833         	-76.6	-52.2      	5.1     	0.080076
3671                    	50.7                   	-52.2                 	3  	1.6                     	123             	-113.641490	46.904903   	20904	20838         	-76.6	-52.2      	5.1     	0.080007
3672                    	50.7                   	-52.2                 	3  	1.6                     	122             	-113.641507	46.904914   	20909	20843         	-76.6	-52.2      	5.1     	0.079939
3673                    	50.7                   	-52.2                 	3  	1.6                     	121             	-113.641523	46.904926   	20914	20848         	-76.6	-52.2      	5.1     	0.079869
3674                    	50.6                   	-52.2                 	3  	1.5                     	119             	-113.641538	46.904936   	20919	20853         	-76.6	-52.2      	5.1     	0.079800
3675                    	50.6                   	-52.1                 	3  	1.5                     	117             	-113.641549	46.904943   	20924	20858         	-76.6	-52.1      	5.2     	0.079731
3676                    	50.5                   	-52.1                 	3  	1.5                     	116             	-113.641560	46.904951   	20929	20863         	-76.6	-52.1      	5.2     	0.079662
3677                    	50.5                   	-52.1                 	3  	1.5                     	114             	-113.641571	46.904958   	20935	20869         	-76.6	-52.1      	5.2     	0.079593
3678                    	50.5                   	-52.1                 	3  	1.4                     	112             	-113.641582	46.904965   	20940	20874         	-76.6	-52.1      	5.2     	0.079524
3679                    	50.4                   	-52.1                 	3  	1.4                     	110             	-113.641593	46.904972   	20945	20879         	-76.6	-52.1      	5.2     	0.079455
3680                    	50.4                   	-52.1                 	3  	1.4                     	108             	-113.641604	46.904979   	20950	20884         	-76.6	-52.1      	5.2     	0.079386
3681                    	50.3                   	-52.0                 	3  	1.3                     	106             	-113.641615	46.904986   	20955	20889         	-76.6	-52.0      	5.2     	0.079317
3682                    	50.3                   	-52.0                 	3  	1.3                     	103             	-113.641626	46.904993   	20960	20894         	-76.6	-52.0      	5.2     	0.079248
3683                    	50.3                   	-52.0                 	3  	1.3                     	101             	-113.641637	46.905000   	20966	20899         	-76.6	-52.0      	5.2     	0.079178
3684                    	50.2                   	-52.0                 	3  	1.2                     	098             	-113.641648	46.905007   	20971	20905         	-76.6	-52.0      	5.2     	0.079105
3685                    	50.2                   	-51.9                 	3  	1.2                     	096             	-113.641659	46.905014   	20976	20910         	-76.6	-51.9      	5.2     	0.079033
3686                    	50.1                   	-51.9                 	3  	1.2                     	093             	-113.641670	46.905022   	20981	20915         	-76.6	-51.9      	5.2     	0.078961
3687                    	50.1                   	-51.9                 	3  	1.1                     	090             	-113.641681	46.905029   	20986	20920         	-76.6	-51.9      	5.2     	0.078888
3688                    	50.1                   	-51.9                 	3  	1.1                     	087             	-113.641692	46.905036   	20991	20925         	-76.6	-51.9      	5.2     	0.078816
3689                    	50.0                   	-51.8                 	3  	1.1                     	084             	-113.641703	46.905043   	20997	20930         	-76.6	-51.8      	5.2     	0.078744
3690                    	50.0                   	-51.8                 	3  	1.1                     	081             	-113.641714	46.905050   	21002	20935         	-76.6	-51.8      	5.2     	0.078672
3691                    	49.9                   	-51.8                 	3  	1.1                     	087             	-113.641725	46.905057   	21007	20940         	-76.6	-51.8      	5.2     	0.078601
3692                    	49.9                   	-51.8                 	3  	1.2                     	093             	-113.641736	46.905064   	21012	20946         	-76.6	-51.8      	5.2     	0.078529
3693                    	49.9                   	-51.7                 	3  	1.2                     	099             	-113.641747	46.905071   	21017	20951         	-76.6	-51.7      	5.2     	0.078457
3694                    	49.8                   	-51.7                 	3  	1.3                     	106             	-113.641758	46.905078   	21022	20956         	-76.6	-51.7      	5.2     	0.078385
3695                    	49.8                   	-51.7                 	3  	1.3                     	112             	-113.641769	46.905086   	21028	20961         	-76.6	-51.7      	5.2     	0.078314
3696                    	49.7                   	-51.7                 	3  	1.4                     	119             	-113.641780	46.905093   	21033	20966         	-76.6	-51.7      	5.2     	0.078242
3697                    	49.7                   	-51.6                 	3  	1.4                     	125             	-113.641791	46.905100   	21038	20971         	-76.6	-51.6      	5.2     	0.078173
3698                    	49.7                   	-51.6                 	3  	1.5                     	130             	-113.641802	46.905107   	21043	20976         	-76.6	-51.6      	5.2     	0.078103
3699                    	49.6                   	-51.6                 	3  	1.5                     	135             	-113.641813	46.905114   	21048	20981         	-76.6	-51.6      	5.2     	0.078033
3700                    	49.6                   	-51.6                 	3  	1.6                     	140             	-113.641824	46.905121   	21053	20987         	-76.5	-51.6      	5.2     	0.077964
3701                    	49.5                   	-51.5                 	3  	1.6                     	144             	-113.641835	46.905128   	21059	20992         	-76.5	-51.5      	5.2     	0.077895
3702                    	49.5                   	-51.5                 	3  	1.6                     	148             	-113.641846	46.905135   	21064	20997         	-76.5	-51.5      	5.2     	0.077825
3703                    	49.5                   	-51.5                 	3  	1.7                     	151             	-113.641857	46.905142   	21069	21002         	-76.5	-51.5      	5.2     	0.077756
3704                    	49.4                   	-51.5                 	3  	1.7                     	154             	-113.641868	46.905149   	21074	21007         	-76.4	-51.5      	5.2     	0.077686
3705                    	49.4                   	-51.5                 	3  	1.8                     	156             	-113.641886	46.905165   	21079	21012         	-76.4	-51.5      	5.2     	0.077617
3706                    	49.3                   	-51.4                 	3  	1.8                     	159             	-113.641908	46.905186   	21085	21017         	-76.4	-51.4      	5.2     	0.077548
3707                    	49.3                   	-51.4                 	3  	1.9                     	161             	-113.641930	46.905206   	21090	21023         	-76.4	-51.4      	5.2     	0.077479
3708                    	49.3                   	-51.4                 	3  	1.9                     	163             	-113.641951	46.905227   	21095	21028         	-76.4	-51.4      	5.2     	0.077409
3709                    	49.2                   	-51.4                 	3  	2.0                     	165             	-113.641973	46.905247   	21100	21033         	-76.3	-51.4      	5.2     	0.077340
3710                    	49.2                   	-51.4                 	3  	2.0                     	166             	-113.641995	46.905268   	21105	21038         	-76.3	-51.4      	5.2     	0.077274
3711                    	49.2                   	-51.3                 	3  	2.1                     	164             	-113.642017	46.905288   	21110	21043         	-76.3	-51.3      	5.2     	0.077211
3712                    	49.1                   	-51.3                 	3  	2.1                     	163             	-113.642039	46.905309   	21116	21048         	-76.3	-51.3      	5.2     	0.077148
3713                    	49.1                   	-51.3                 	3  	2.2                     	161             	-113.642061	46.905329   	21121	21054         	-76.3	-51.3      	5.2     	0.077084
3714                    	49.0                   	-51.3                 	3  	2.2                     	160             	-113.642083	46.905350   	21126	21059         	-76.3	-51.3      	5.2     	0.077021
3715                    	49.0                   	-51.3                 	3  	2.3                     	159             	-113.642105	46.905370   	21131	21064         	-76.3	-51.3      	5.2     	0.076958
3716                    	49.0                   	-51.3                 	3  	2.3                     	157             	-113.642127	46.905391   	21136	21069         	-76.3	-51.3      	5.2     	0.076895
3717                    	48.9                   	-51.3                 	3  	2.3                     	156             	-113.642149	46.905411   	21142	21074         	-76.3	-51.3      	5.2     	0.076832
3718                    	48.9                   	-51.3                 	3  	2.4                     	155             	-113.642171	46.905432   	21147	21079         	-76.2	-51.3      	5.2     	0.076769
3719                    	48.8                   	-51.3                 	3  	2.4                     	154             	-113.642192	46.905452   	21152	21085         	-76.2	-51.3      	5.2     	0.076706
3720                    	48.8                   	-51.3                 	3  	2.5                     	152             	-113.642214	46.905473   	21157	21090         	-76.2	-51.3      	5.2     	0.076644
3721                    	48.8                   	-51.3                 	3  	2.5                     	151             	-113.642236	46.905493   	21162	21095         	-76.2	-51.3      	5.2     	0.076581
3722                    	48.7                   	-51.3                 	3  	2.6                     	150             	-113.642258	46.905514   	21168	21100         	-76.2	-51.3      	5.2     	0.076518
3723                    	48.7                   	-51.3                 	3  	2.6                     	149             	-113.642280	46.905534   	21173	21105         	-76.2	-51.3      	5.2     	0.076456
3724                    	48.6                   	-51.3                 	3  	2.7                     	148             	-113.642302	46.905555   	21178	21110         	-76.2	-51.3      	5.2     	0.076394
3725                    	48.6                   	-51.3                 	3  	2.7                     	147             	-113.642324	46.905575   	21183	21115         	-76.2	-51.3      	5.2     	0.076333
3726                    	48.6                   	-51.3                 	3  	2.7                     	146             	-113.642346	46.905596   	21188	21121         	-76.2	-51.3      	5.2     	0.076271
3727                    	48.5                   	-51.3                 	3  	2.8                     	145             	-113.642368	46.905616   	21194	21126         	-76.2	-51.3      	5.2     	0.076210
3728                    	48.5                   	-51.3                 	3  	2.8                     	145             	-113.642390	46.905637   	21199	21131         	-76.2	-51.3      	5.2     	0.076148
3729                    	48.5                   	-51.3                 	3  	2.9                     	144             	-113.642412	46.905657   	21204	21136         	-76.2	-51.3      	5.2     	0.076087
3730                    	48.4                   	-51.3                 	3  	2.9                     	143             	-113.642433	46.905678   	21209	21141         	-76.2	-51.3      	5.2     	0.076025
3731                    	48.4                   	-51.3                 	3  	3.0                     	142             	-113.642455	46.905698   	21214	21146         	-76.2	-51.3      	5.2     	0.075964
3732                    	48.3                   	-51.3                 	3  	3.0                     	140             	-113.642477	46.905719   	21220	21152         	-76.2	-51.3      	5.2     	0.075903
3733                    	48.3                   	-51.3                 	3  	3.1                     	139             	-113.642499	46.905739   	21225	21157         	-76.2	-51.3      	5.2     	0.075842
3734                    	48.3                   	-51.3                 	3  	3.2                     	138             	-113.642521	46.905760   	21230	21162         	-76.2	-51.2      	5.2     	0.075781
3735                    	48.2                   	-51.2                 	3  	3.2                     	137             	-113.642554	46.905783   	21235	21167         	-76.2	-51.2      	5.2     	0.075720
