Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
2360                    	17:12:11               	249.6              	-46.3	 	12           	19.0 	265	10820 	-62.6
2362                    	17:12:13               	249.2              	-46.3	 	12           	19.0 	265	10831 	-62.6
2364                    	17:12:15               	248.8              	-46.4	 	12           	19.0 	265	10842 	-62.6
2366                    	17:12:17               	248.4              	-46.4	 	12           	19.0 	265	10853 	-62.6
2368                    	17:12:19               	248.0              	-46.5	 	13           	18.9 	265	10864 	-62.6
2370                    	17:12:21               	247.6              	-46.6	 	13           	18.9 	265	10874 	-62.6
2372                    	17:12:23               	247.2              	-46.6	 	13           	18.8 	265	10885 	-62.6
2374                    	17:12:25               	246.8              	-46.7	 	13           	18.7 	265	10895 	-62.7
2376                    	17:12:27               	246.4              	-46.7	 	13           	18.7 	265	10906 	-62.7
2378                    	17:12:29               	246.0              	-46.8	 	13           	18.6 	265	10916 	-62.7
2380                    	17:12:31               	245.7              	-46.8	 	13           	18.6 	265	10927 	-62.8
2382                    	17:12:33               	245.3              	-46.9	 	13           	18.6 	265	10937 	-62.8
2384                    	17:12:35               	244.9              	-47.0	 	13           	18.5 	265	10947 	-62.9
2386                    	17:12:37               	244.5              	-47.0	 	13           	18.4 	265	10958 	-62.8
2388                    	17:12:39               	244.1              	-47.1	 	13           	18.4 	265	10968 	-62.9
2390                    	17:12:41               	243.7              	-47.2	 	13           	18.4 	265	10978 	-63.0
2392                    	17:12:43               	243.4              	-47.2	 	13           	18.4 	265	10989 	-63.0
2394                    	17:12:45               	243.0              	-47.3	 	13           	18.4 	265	10999 	-63.1
2396                    	17:12:47               	242.6              	-47.4	 	13           	18.4 	265	11009 	-63.1
2398                    	17:12:49               	242.2              	-47.4	 	13           	18.4 	265	11020 	-63.2
2400                    	17:12:51               	241.8              	-47.5	 	13           	18.4 	265	11030 	-63.2
2402                    	17:12:53               	241.5              	-47.6	 	13           	18.4 	265	11041 	-63.2
2404                    	17:12:55               	241.1              	-47.6	 	13           	18.4 	265	11051 	-63.2
2406                    	17:12:57               	240.7              	-47.7	 	13           	18.4 	265	11061 	-63.1
2408                    	17:12:59               	240.3              	-47.8	 	14           	18.4 	265	11072 	-63.2
2410                    	17:13:01               	239.9              	-47.8	 	14           	18.4 	265	11082 	-63.1
2412                    	17:13:03               	239.6              	-47.9	 	14           	18.4 	265	11093 	-63.2
2414                    	17:13:05               	239.2              	-48.0	 	14           	18.3 	265	11103 	-63.2
2416                    	17:13:07               	238.8              	-48.1	 	14           	18.3 	265	11113 	-63.2
2418                    	17:13:09               	238.4              	-48.1	 	14           	18.3 	266	11123 	-63.2
2420                    	17:13:11               	238.1              	-48.2	 	14           	18.2 	266	11133 	-63.2
2422                    	17:13:13               	237.8              	-48.2	 	14           	18.2 	266	11143 	-63.2
2424                    	17:13:15               	237.4              	-48.3	 	14           	18.1 	266	11152 	-63.3
2426                    	17:13:17               	237.1              	-48.3	 	14           	18.1 	266	11161 	-63.3
2428                    	17:13:19               	236.7              	-48.4	 	14           	18.0 	266	11170 	-63.3
2430                    	17:13:21               	236.4              	-48.5	 	14           	18.0 	267	11180 	-63.4
2432                    	17:13:23               	236.1              	-48.5	 	14           	18.0 	267	11189 	-63.4
2434                    	17:13:25               	235.7              	-48.6	 	14           	18.0 	267	11199 	-63.5
2436                    	17:13:27               	235.4              	-48.7	 	14           	18.1 	267	11208 	-63.6
2438                    	17:13:29               	235.0              	-48.8	 	14           	18.1 	267	11218 	-63.7
2440                    	17:13:31               	234.7              	-48.8	 	14           	18.2 	267	11228 	-63.8
2442                    	17:13:33               	234.3              	-48.9	 	14           	18.3 	267	11238 	-63.9
2444                    	17:13:35               	234.0              	-49.0	 	14           	18.3 	268	11248 	-64.0
2446                    	17:13:37               	233.6              	-49.0	 	14           	18.4 	268	11257 	-64.0
2448                    	17:13:39               	233.3              	-49.1	 	14           	18.5 	268	11267 	-64.0
2450                    	17:13:41               	233.0              	-49.2	 	14           	18.6 	268	11276 	-64.0
2452                    	17:13:43               	232.6              	-49.3	 	14           	18.7 	268	11286 	-64.0
2454                    	17:13:45               	232.3              	-49.4	 	14           	18.8 	268	11296 	-64.1
2456                    	17:13:47               	231.9              	-49.5	 	14           	18.8 	268	11305 	-64.2
2458                    	17:13:49               	231.6              	-49.5	 	14           	18.9 	267	11314 	-64.2
2460                    	17:13:51               	231.3              	-49.6	 	14           	19.0 	267	11324 	-64.3
2462                    	17:13:53               	230.9              	-49.7	 	15           	19.1 	267	11333 	-64.3
2464                    	17:13:55               	230.6              	-49.7	 	14           	19.3 	267	11343 	-64.4
2466                    	17:13:57               	230.3              	-49.8	 	14           	19.4 	266	11353 	-64.5
2468                    	17:13:59               	229.9              	-49.9	 	14           	19.6 	266	11362 	-64.5
2470                    	17:14:01               	229.6              	-49.9	 	14           	19.7 	266	11372 	-64.5
2472                    	17:14:03               	229.2              	-50.0	 	15           	19.8 	266	11381 	-64.6
2474                    	17:14:05               	228.9              	-50.0	 	15           	20.0 	265	11391 	-64.6
2476                    	17:14:07               	228.6              	-50.1	 	15           	20.1 	265	11400 	-64.6
2478                    	17:14:09               	228.3              	-50.1	 	15           	20.3 	265	11409 	-64.7
2480                    	17:14:11               	227.9              	-50.2	 	15           	20.5 	264	11418 	-64.7
2482                    	17:14:13               	227.6              	-50.3	 	15           	20.5 	264	11428 	-64.8
2484                    	17:14:15               	227.3              	-50.3	 	15           	20.6 	264	11438 	-64.8
2486                    	17:14:17               	226.9              	-50.4	 	15           	20.6 	264	11448 	-64.8
2488                    	17:14:19               	226.6              	-50.5	 	15           	20.7 	264	11457 	-64.9
2490                    	17:14:21               	226.3              	-50.5	 	15           	20.8 	264	11467 	-64.9
2492                    	17:14:23               	225.9              	-50.6	 	15           	20.8 	263	11477 	-65.0
2494                    	17:14:25               	225.6              	-50.7	 	15           	20.8 	263	11486 	-65.0
2496                    	17:14:27               	225.3              	-50.8	 	15           	20.8 	263	11495 	-65.1
2498                    	17:14:29               	225.0              	-50.8	 	15           	20.8 	263	11504 	-65.1
2500                    	17:14:31               	224.7              	-50.9	 	15           	20.8 	263	11513 	-65.2
2502                    	17:14:33               	224.3              	-51.0	 	15           	20.9 	263	11522 	-65.2
2504                    	17:14:35               	224.0              	-51.1	 	15           	20.9 	262	11532 	-65.2
2506                    	17:14:37               	223.7              	-51.1	 	15           	20.9 	262	11541 	-65.3
2508                    	17:14:39               	223.4              	-51.2	 	15           	20.9 	262	11550 	-65.3
2510                    	17:14:41               	223.0              	-51.3	 	15           	20.9 	262	11560 	-65.4
2512                    	17:14:43               	222.7              	-51.4	 	15           	21.0 	262	11569 	-65.4
2514                    	17:14:45               	222.4              	-51.5	 	15           	21.1 	261	11579 	-65.5
2516                    	17:14:47               	222.1              	-51.5	 	15           	21.3 	261	11589 	-65.6
2518                    	17:14:49               	221.7              	-51.6	 	15           	21.4 	260	11598 	-65.6
2520                    	17:14:51               	221.4              	-51.7	 	15           	21.6 	260	11608 	-65.7
2522                    	17:14:53               	221.1              	-51.7	 	15           	21.7 	260	11618 	-65.8
2524                    	17:14:55               	220.7              	-51.8	 	15           	21.9 	260	11628 	-65.8
2526                    	17:14:57               	220.4              	-51.9	 	15           	22.0 	259	11638 	-65.8
2528                    	17:14:59               	220.1              	-51.9	 	15           	22.3 	259	11648 	-65.9
2530                    	17:15:01               	219.8              	-52.0	 	16           	22.5 	259	11656 	-65.9
2532                    	17:15:03               	219.4              	-52.1	 	16           	22.7 	259	11665 	-65.9
2534                    	17:15:05               	219.2              	-52.2	 	16           	22.8 	259	11674 	-66.0
2536                    	17:15:07               	218.9              	-52.2	 	16           	22.9 	259	11682 	-66.1
2538                    	17:15:09               	218.6              	-52.3	 	15           	23.0 	259	11691 	-66.2
2540                    	17:15:11               	218.3              	-52.4	 	15           	23.2 	259	11700 	-66.3
2542                    	17:15:13               	218.0              	-52.5	 	15           	23.4 	260	11708 	-66.3
2544                    	17:15:15               	217.7              	-52.5	 	15           	23.6 	260	11717 	-66.4
2546                    	17:15:17               	217.4              	-52.6	 	16           	23.7 	260	11726 	-66.4
2548                    	17:15:19               	217.1              	-52.6	 	16           	23.8 	260	11735 	-66.3
2550                    	17:15:21               	216.8              	-52.7	 	16           	23.9 	260	11744 	-66.3
2552                    	17:15:23               	216.5              	-52.7	 	16           	24.1 	260	11752 	-66.3
2554                    	17:15:25               	216.2              	-52.8	 	16           	24.3 	260	11761 	-66.3
2556                    	17:15:27               	216.0              	-52.9	 	16           	24.5 	260	11769 	-66.3
2558                    	17:15:29               	215.7              	-52.9	 	16           	24.6 	260	11777 	-66.4
2560                    	17:15:31               	215.4              	-53.0	 	16           	24.7 	260	11786 	-66.5
2562                    	17:15:33               	215.1              	-53.0	 	16           	24.8 	260	11794 	-66.6
2564                    	17:15:35               	214.9              	-53.0	 	16           	24.9 	260	11802 	-66.6
2566                    	17:15:37               	214.6              	-53.1	 	16           	25.2 	260	11810 	-66.7
2568                    	17:15:39               	214.3              	-53.1	 	16           	25.3 	259	11818 	-66.7
2570                    	17:15:41               	214.0              	-53.1	 	16           	25.6 	259	11827 	-66.7
2572                    	17:15:43               	213.8              	-53.1	 	16           	25.7 	259	11835 	-66.6
2574                    	17:15:45               	213.5              	-53.1	 	16           	25.8 	259	11843 	-66.6
2576                    	17:15:47               	213.2              	-53.1	 	16           	25.9 	259	11851 	-66.5
2578                    	17:15:49               	212.9              	-53.1	 	16           	26.1 	259	11859 	-66.5
2580                    	17:15:51               	212.7              	-53.1	 	16           	26.4 	259	11867 	-66.5
2582                    	17:15:53               	212.4              	-53.1	 	17           	26.6 	259	11876 	-66.4
2584                    	17:15:55               	212.2              	-53.2	 	17           	26.9 	259	11883 	-66.5
2586                    	17:15:57               	211.9              	-53.2	 	17           	27.1 	259	11891 	-66.5
2588                    	17:15:59               	211.6              	-53.2	 	16           	27.2 	260	11899 	-66.6
2590                    	17:16:01               	211.4              	-53.3	 	16           	27.4 	260	11907 	-66.6
2592                    	17:16:03               	211.1              	-53.3	 	16           	27.6 	260	11915 	-66.7
2594                    	17:16:05               	210.8              	-53.3	 	16           	27.8 	260	11923 	-66.7
2596                    	17:16:07               	210.6              	-53.3	 	16           	28.1 	261	11932 	-66.8
2598                    	17:16:09               	210.3              	-53.3	 	16           	28.2 	261	11940 	-66.8
2600                    	17:16:11               	210.0              	-53.3	 	16           	28.3 	261	11949 	-66.7
2602                    	17:16:13               	209.7              	-53.3	 	16           	28.3 	261	11957 	-66.7
2604                    	17:16:15               	209.5              	-53.3	 	16           	28.5 	261	11966 	-66.7
2606                    	17:16:17               	209.2              	-53.3	 	16           	28.7 	261	11974 	-66.6
2608                    	17:16:19               	208.9              	-53.4	 	17           	28.9 	261	11983 	-66.6
2610                    	17:16:21               	208.6              	-53.4	 	17           	29.2 	261	11992 	-66.5
2612                    	17:16:23               	208.3              	-53.4	 	17           	29.3 	261	12000 	-66.5
2614                    	17:16:25               	208.1              	-53.4	 	16           	29.5 	262	12008 	-66.8
2616                    	17:16:27               	207.8              	-53.5	 	16           	29.7 	261	12017 	-66.8
2618                    	17:16:29               	207.6              	-53.5	 	16           	29.9 	261	12025 	-66.9
2620                    	17:16:31               	207.3              	-53.5	 	16           	30.2 	261	12032 	-66.9
2622                    	17:16:33               	207.0              	-53.5	 	16           	30.5 	261	12040 	-67.0
2624                    	17:16:35               	206.8              	-53.5	 	16           	30.6 	261	12048 	-67.1
2626                    	17:16:37               	206.5              	-53.5	 	16           	30.7 	261	12056 	-67.1
2628                    	17:16:39               	206.3              	-53.6	 	16           	30.9 	261	12064 	-67.2
2630                    	17:16:41               	206.0              	-53.6	 	16           	31.1 	261	12072 	-67.2
2632                    	17:16:43               	205.8              	-53.6	 	16           	31.3 	261	12080 	-67.3
2634                    	17:16:45               	205.5              	-53.7	 	15           	31.5 	261	12087 	-67.4
2636                    	17:16:47               	205.3              	-53.7	 	15           	31.7 	261	12095 	-67.4
2638                    	17:16:49               	205.0              	-53.8	 	15           	31.8 	261	12102 	-67.5
2640                    	17:16:51               	204.8              	-53.8	 	15           	31.9 	261	12110 	-67.5
2642                    	17:16:53               	204.6              	-53.8	 	15           	32.1 	261	12118 	-67.5
2644                    	17:16:55               	204.3              	-53.8	 	15           	32.3 	262	12125 	-67.5
2646                    	17:16:57               	204.1              	-53.8	 	16           	32.5 	262	12132 	-67.5
2648                    	17:16:59               	203.9              	-53.9	 	16           	32.8 	262	12140 	-67.5
2650                    	17:17:01               	203.6              	-53.9	 	16           	32.9 	262	12148 	-67.5
2652                    	17:17:03               	203.4              	-53.9	 	16           	33.0 	262	12155 	-67.4
2654                    	17:17:05               	203.2              	-53.9	 	16           	33.1 	263	12162 	-67.5
2656                    	17:17:07               	202.9              	-53.9	 	16           	33.3 	263	12170 	-67.5
2658                    	17:17:09               	202.7              	-54.0	 	16           	33.5 	263	12177 	-67.5
2660                    	17:17:11               	202.5              	-54.0	 	16           	33.6 	263	12184 	-67.5
2662                    	17:17:13               	202.2              	-54.0	 	16           	33.8 	263	12191 	-67.6
2664                    	17:17:15               	202.0              	-54.0	 	15           	33.8 	263	12198 	-67.7
2666                    	17:17:17               	201.8              	-54.0	 	15           	33.9 	263	12206 	-67.7
2668                    	17:17:19               	201.5              	-54.0	 	15           	34.0 	264	12213 	-67.8
2670                    	17:17:21               	201.3              	-54.1	 	15           	34.1 	264	12221 	-67.8
2672                    	17:17:23               	201.1              	-54.1	 	15           	34.2 	264	12229 	-67.9
2674                    	17:17:25               	200.8              	-54.1	 	15           	34.3 	264	12236 	-67.9
2676                    	17:17:27               	200.6              	-54.1	 	15           	34.4 	264	12244 	-68.0
2678                    	17:17:29               	200.4              	-54.2	 	15           	34.4 	265	12251 	-68.0
2680                    	17:17:31               	200.1              	-54.2	 	15           	34.5 	265	12258 	-67.9
2682                    	17:17:33               	199.9              	-54.2	 	15           	34.6 	265	12266 	-67.9
2684                    	17:17:35               	199.7              	-54.2	 	16           	34.7 	265	12273 	-67.8
2686                    	17:17:37               	199.4              	-54.3	 	16           	34.9 	266	12280 	-67.8
2688                    	17:17:39               	199.2              	-54.3	 	16           	35.0 	266	12288 	-67.7
2690                    	17:17:41               	199.0              	-54.3	 	16           	35.1 	266	12295 	-67.7
2692                    	17:17:43               	198.8              	-54.4	 	16           	35.2 	266	12302 	-67.7
2694                    	17:17:45               	198.5              	-54.4	 	16           	35.4 	267	12309 	-67.8
2696                    	17:17:47               	198.3              	-54.4	 	16           	35.7 	267	12317 	-67.8
2698                    	17:17:49               	198.1              	-54.4	 	16           	35.9 	267	12324 	-67.9
2700                    	17:17:51               	197.9              	-54.5	 	16           	36.1 	267	12331 	-67.9
2702                    	17:17:53               	197.6              	-54.5	 	16           	36.2 	267	12338 	-68.0
2704                    	17:17:55               	197.4              	-54.5	 	16           	36.3 	267	12345 	-68.1
2706                    	17:17:57               	197.2              	-54.5	 	15           	36.4 	267	12352 	-68.1
2708                    	17:17:59               	197.0              	-54.5	 	15           	36.6 	267	12360 	-68.1
2710                    	17:18:01               	196.8              	-54.5	 	15           	36.9 	267	12367 	-68.1
2712                    	17:18:03               	196.5              	-54.5	 	15           	37.1 	268	12374 	-68.1
2714                    	17:18:05               	196.3              	-54.5	 	15           	37.2 	268	12381 	-68.1
2716                    	17:18:07               	196.1              	-54.5	 	15           	37.3 	268	12388 	-68.1
2718                    	17:18:09               	195.9              	-54.6	 	15           	37.4 	268	12395 	-68.2
2720                    	17:18:11               	195.7              	-54.6	 	15           	37.5 	268	12402 	-68.2
2722                    	17:18:13               	195.5              	-54.6	 	15           	37.6 	268	12409 	-68.2
2724                    	17:18:15               	195.2              	-54.6	 	15           	37.7 	268	12417 	-68.3
2726                    	17:18:17               	195.0              	-54.6	 	15           	37.9 	268	12424 	-68.4
2728                    	17:18:19               	194.8              	-54.6	 	15           	37.9 	268	12431 	-68.5
2730                    	17:18:21               	194.6              	-54.6	 	15           	37.9 	268	12438 	-68.5
2732                    	17:18:23               	194.4              	-54.6	 	15           	37.9 	268	12446 	-68.6
2734                    	17:18:25               	194.1              	-54.6	 	14           	38.0 	268	12453 	-68.6
2736                    	17:18:27               	193.9              	-54.6	 	14           	38.1 	268	12460 	-68.6
2738                    	17:18:29               	193.7              	-54.6	 	14           	38.1 	267	12467 	-68.7
2740                    	17:18:31               	193.5              	-54.6	 	14           	38.1 	267	12474 	-68.7
2742                    	17:18:33               	193.3              	-54.6	 	14           	38.2 	267	12481 	-68.7
2744                    	17:18:35               	193.1              	-54.6	 	14           	38.2 	267	12488 	-68.7
2746                    	17:18:37               	192.9              	-54.6	 	14           	38.3 	267	12494 	-68.8
2748                    	17:18:39               	192.7              	-54.6	 	14           	38.5 	267	12502 	-68.8
2750                    	17:18:41               	192.5              	-54.6	 	14           	38.6 	267	12509 	-68.9
2752                    	17:18:43               	192.2              	-54.6	 	14           	38.8 	267	12516 	-68.9
2754                    	17:18:45               	192.0              	-54.5	 	14           	38.9 	267	12523 	-69.0
2756                    	17:18:47               	191.8              	-54.5	 	14           	39.1 	267	12530 	-69.0
2758                    	17:18:49               	191.6              	-54.5	 	14           	39.3 	267	12536 	-68.9
2760                    	17:18:51               	191.4              	-54.4	 	14           	39.3 	267	12543 	-68.9
2762                    	17:18:53               	191.2              	-54.4	 	14           	39.3 	267	12549 	-68.9
2764                    	17:18:55               	191.0              	-54.4	 	14           	39.2 	267	12556 	-68.9
2766                    	17:18:57               	190.8              	-54.4	 	14           	39.1 	267	12563 	-68.9
2768                    	17:18:59               	190.6              	-54.4	 	14           	38.9 	267	12569 	-68.9
2770                    	17:19:01               	190.4              	-54.4	 	13           	38.7 	267	12576 	-68.9
2772                    	17:19:03               	190.2              	-54.4	 	13           	38.5 	267	12583 	-69.0
2774                    	17:19:05               	190.0              	-54.4	 	13           	38.1 	267	12589 	-69.0
2776                    	17:19:07               	189.9              	-54.4	 	13           	37.7 	267	12596 	-69.0
2778                    	17:19:09               	189.7              	-54.4	 	13           	37.3 	268	12602 	-69.0
2780                    	17:19:11               	189.4              	-54.4	 	13           	37.1 	268	12610 	-69.0
2782                    	17:19:13               	189.2              	-54.4	 	13           	36.8 	268	12617 	-69.0
2784                    	17:19:15               	189.0              	-54.4	 	13           	36.6 	268	12625 	-69.0
2786                    	17:19:17               	188.8              	-54.5	 	13           	36.6 	268	12633 	-69.1
2788                    	17:19:19               	188.5              	-54.5	 	13           	36.8 	268	12640 	-69.2
2790                    	17:19:21               	188.3              	-54.5	 	13           	37.0 	268	12647 	-69.3
2792                    	17:19:23               	188.1              	-54.6	 	13           	37.3 	269	12654 	-69.4
2794                    	17:19:25               	187.9              	-54.7	 	13           	37.7 	269	12661 	-69.5
2796                    	17:19:27               	187.7              	-54.8	 	13           	38.1 	269	12668 	-69.6
2798                    	17:19:29               	187.5              	-54.8	 	13           	38.6 	269	12675 	-69.7
2800                    	17:19:31               	187.3              	-54.9	 	13           	39.0 	269	12682 	-69.7
2802                    	17:19:33               	187.1              	-54.9	 	13           	39.5 	269	12690 	-69.8
2804                    	17:19:35               	186.9              	-55.0	 	13           	40.0 	269	12697 	-69.8
2806                    	17:19:37               	186.7              	-55.1	 	13           	40.3 	269	12704 	-69.9
2808                    	17:19:39               	186.5              	-55.1	 	13           	40.4 	269	12711 	-69.9
2810                    	17:19:41               	186.3              	-55.2	 	13           	40.5 	269	12718 	-70.1
2812                    	17:19:43               	186.0              	-55.3	 	13           	40.6 	269	12725 	-70.2
2814                    	17:19:45               	185.8              	-55.4	 	13           	40.7 	269	12732 	-70.3
2816                    	17:19:47               	185.6              	-55.4	 	12           	40.8 	269	12739 	-70.4
2818                    	17:19:49               	185.4              	-55.5	 	12           	40.8 	270	12747 	-70.4
2820                    	17:19:51               	185.2              	-55.5	 	12           	40.9 	270	12754 	-70.5
2822                    	17:19:53               	185.0              	-55.6	 	12           	41.0 	270	12761 	-70.6
2824                    	17:19:55               	184.8              	-55.6	 	12           	40.9 	270	12768 	-70.6
2826                    	17:19:57               	184.6              	-55.7	 	12           	40.8 	270	12776 	-70.7
2828                    	17:19:59               	184.4              	-55.8	 	12           	40.8 	270	12783 	-70.8
2830                    	17:20:01               	184.2              	-55.8	 	12           	40.6 	270	12790 	-70.9
2832                    	17:20:03               	184.0              	-55.8	 	12           	40.4 	270	12797 	-70.9
2834                    	17:20:05               	183.7              	-55.9	 	12           	40.3 	270	12806 	-71.0
2836                    	17:20:07               	183.5              	-55.9	 	12           	40.1 	270	12815 	-71.0
2838                    	17:20:09               	183.2              	-55.9	 	12           	40.0 	270	12823 	-71.0
2840                    	17:20:11               	183.0              	-55.9	 	12           	39.8 	270	12832 	-71.0
2842                    	17:20:13               	182.7              	-55.9	 	12           	39.5 	269	12841 	-71.1
2844                    	17:20:15               	182.5              	-56.0	 	12           	38.9 	269	12848 	-71.2
2846                    	17:20:17               	182.3              	-56.0	 	12           	38.3 	269	12856 	-71.2
2848                    	17:20:19               	182.0              	-56.0	 	12           	37.8 	269	12863 	-71.2
2850                    	17:20:21               	181.8              	-56.0	 	12           	37.2 	269	12871 	-71.2
2852                    	17:20:23               	181.6              	-56.0	 	12           	36.8 	269	12880 	-71.2
2854                    	17:20:25               	181.4              	-55.9	 	12           	36.3 	269	12888 	-71.2
2856                    	17:20:27               	181.1              	-55.9	 	12           	35.9 	269	12895 	-71.2
2858                    	17:20:29               	180.9              	-55.8	 	12           	35.5 	268	12903 	-71.2
2860                    	17:20:31               	180.7              	-55.8	 	12           	35.3 	268	12910 	-71.2
2862                    	17:20:33               	180.5              	-55.8	 	12           	35.2 	268	12918 	-71.1
2864                    	17:20:35               	180.3              	-55.7	 	12           	35.4 	268	12925 	-71.1
2866                    	17:20:37               	180.1              	-55.7	 	12           	35.7 	268	12933 	-71.1
2868                    	17:20:39               	179.9              	-55.6	 	12           	35.9 	268	12940 	-71.0
2870                    	17:20:41               	179.6              	-55.6	 	12           	36.1 	268	12948 	-71.0
2872                    	17:20:43               	179.4              	-55.6	 	11           	36.3 	268	12955 	-71.1
2874                    	17:20:45               	179.2              	-55.6	 	11           	36.6 	268	12963 	-71.1
2876                    	17:20:47               	179.0              	-55.6	 	11           	36.8 	268	12970 	-71.2
2878                    	17:20:49               	178.8              	-55.7	 	11           	37.0 	268	12978 	-71.3
2880                    	17:20:51               	178.6              	-55.7	 	11           	37.0 	268	12985 	-71.4
2882                    	17:20:53               	178.4              	-55.7	 	11           	37.0 	268	12993 	-71.5
2884                    	17:20:55               	178.2              	-55.7	 	11           	37.0 	268	13000 	-71.6
2886                    	17:20:57               	178.0              	-55.7	 	11           	37.0 	268	13008 	-71.6
2888                    	17:20:59               	177.8              	-55.7	 	11           	37.0 	268	13015 	-71.7
2890                    	17:21:01               	177.6              	-55.8	 	11           	37.0 	268	13023 	-71.7
2892                    	17:21:03               	177.3              	-55.8	 	11           	37.0 	268	13030 	-71.7
2894                    	17:21:05               	177.1              	-55.9	 	11           	36.9 	268	13037 	-71.8
2896                    	17:21:07               	176.9              	-56.0	 	11           	36.8 	268	13045 	-71.8
2898                    	17:21:09               	176.7              	-56.1	 	11           	36.7 	268	13053 	-71.9
2900                    	17:21:11               	176.5              	-56.2	 	11           	36.6 	268	13060 	-72.0
2902                    	17:21:13               	176.3              	-56.2	 	11           	36.5 	269	13068 	-72.0
2904                    	17:21:15               	176.1              	-56.3	 	11           	36.4 	269	13076 	-72.1
2906                    	17:21:17               	175.9              	-56.4	 	11           	36.4 	269	13083 	-72.1
2908                    	17:21:19               	175.6              	-56.5	 	11           	36.3 	269	13091 	-72.2
2910                    	17:21:21               	175.4              	-56.5	 	11           	36.2 	269	13099 	-72.2
2912                    	17:21:23               	175.2              	-56.6	 	11           	36.1 	269	13106 	-72.3
2914                    	17:21:25               	175.0              	-56.6	 	11           	36.1 	269	13114 	-72.3
2916                    	17:21:27               	174.8              	-56.6	 	11           	36.1 	269	13123 	-72.4
2918                    	17:21:29               	174.5              	-56.7	 	11           	36.1 	269	13132 	-72.4
2920                    	17:21:31               	174.3              	-56.7	 	11           	36.1 	269	13141 	-72.4
2922                    	17:21:33               	174.0              	-56.8	 	11           	36.1 	269	13149 	-72.5
2924                    	17:21:35               	173.8              	-56.8	 	11           	36.1 	269	13158 	-72.6
2926                    	17:21:37               	173.6              	-56.9	 	11           	36.1 	269	13167 	-72.7
2928                    	17:21:39               	173.3              	-56.9	 	11           	36.1 	269	13176 	-72.7
2930                    	17:21:41               	173.1              	-57.0	 	11           	36.1 	269	13184 	-72.7
2932                    	17:21:43               	172.8              	-57.0	 	11           	36.1 	269	13193 	-72.8
2934                    	17:21:45               	172.6              	-57.0	 	11           	36.1 	269	13202 	-72.8
2936                    	17:21:47               	172.4              	-57.0	 	11           	36.1 	269	13210 	-72.7
2938                    	17:21:49               	172.1              	-57.0	 	11           	36.1 	269	13219 	-72.7
2940                    	17:21:51               	171.9              	-57.0	 	11           	36.1 	269	13228 	-72.8
2942                    	17:21:53               	171.7              	-57.1	 	10           	36.1 	269	13237 	-72.9
2944                    	17:21:55               	171.4              	-57.1	 	10           	36.1 	269	13245 	-73.0
2946                    	17:21:57               	171.2              	-57.2	 	10           	36.1 	269	13254 	-73.0
2948                    	17:21:59               	170.9              	-57.2	 	11           	36.1 	269	13263 	-73.0
2950                    	17:22:01               	170.7              	-57.3	 	10           	36.1 	269	13272 	-73.2
2952                    	17:22:03               	170.5              	-57.3	 	10           	36.1 	269	13280 	-73.1
2954                    	17:22:05               	170.2              	-57.4	 	10           	36.1 	269	13289 	-73.2
2956                    	17:22:07               	170.0              	-57.4	 	11           	36.1 	269	13298 	-73.2
2958                    	17:22:09               	169.8              	-57.4	 	10           	36.1 	269	13306 	-73.3
2960                    	17:22:11               	169.5              	-57.5	 	10           	36.1 	269	13315 	-73.4
2962                    	17:22:13               	169.3              	-57.5	 	10           	36.1 	269	13324 	-73.5
2964                    	17:22:15               	169.1              	-57.5	 	10           	36.1 	269	13333 	-73.9
2966                    	17:22:17               	168.8              	-57.6	 	9            	36.1 	269	13341 	-74.2
2968                    	17:22:19               	168.6              	-57.6	 	9            	36.1 	269	13350 	-74.2
2970                    	17:22:21               	168.4              	-57.7	 	9            	36.1 	269	13359 	-74.2
2972                    	17:22:23               	168.1              	-57.7	 	10           	36.1 	269	13368 	-74.1
2974                    	17:22:25               	167.9              	-57.7	 	10           	36.1 	269	13376 	-73.9
2976                    	17:22:27               	167.7              	-57.8	 	10           	36.0 	270	13385 	-73.8
2978                    	17:22:29               	167.4              	-57.8	 	10           	35.9 	270	13394 	-73.7
2980                    	17:22:31               	167.2              	-57.9	 	10           	35.9 	270	13402 	-73.8
2982                    	17:22:33               	167.0              	-57.9	 	10           	35.8 	270	13411 	-73.9
2984                    	17:22:35               	166.7              	-58.0	 	10           	35.7 	270	13420 	-73.9
2986                    	17:22:37               	166.5              	-58.0	 	10           	35.5 	270	13429 	-74.1
2988                    	17:22:39               	166.3              	-58.1	 	10           	35.4 	270	13437 	-74.2
2990                    	17:22:41               	166.1              	-58.1	 	10           	35.3 	270	13446 	-74.3
2992                    	17:22:43               	165.8              	-58.2	 	10           	35.2 	270	13455 	-74.3
2994                    	17:22:45               	165.6              	-58.2	 	10           	35.2 	270	13463 	-74.4
2996                    	17:22:47               	165.4              	-58.3	 	10           	35.2 	270	13472 	-74.4
2998                    	17:22:49               	165.1              	-58.3	 	10           	35.2 	270	13481 	-74.4
3000                    	17:22:51               	164.9              	-58.3	 	10           	35.2 	270	13490 	-74.4
3002                    	17:22:53               	164.7              	-58.4	 	10           	35.2 	270	13498 	-74.4
