Flight Information:
Launch Date:       	                        	                        	Wednesday, 29 June 2022	   	                   	   	Launch Time: 	         	    	19:33:43   	        	       	End of Ascent:	           	      	         	00:19:48
Station name:      	                        	                        	                       	   	                   	   	Serialnumber:	         	    	20051121
Ground Values:
Pressure:          	                        	                        	906.7 hPa              	   	                   	   	Temperature: 	         	    	19.6 °C    	        	       	Humidity:     	           	      	         	40 %
Wind direction:    	                        	                        	287 °                  	   	                   	   	Wind speed:  	         	    	2 m/s      	        	       	Cloud group:  	           	      	         	9////
Position:
Longitude:         	                        	                        	-113.985 °             	   	                   	   	Latitude:    	         	    	46.860 °   	        	       	Altitude:     	           	      	         	985 m
Staff:
Company:           	                        	                        	
Operator:          	                        	                        	                       	   	                   	   	
Events:
Highest Point:     	                        	                        	509.5 hPa              	   	                   	   	5834 m
Tropopauses:       	                        	                        	                       	   	                   	   	             	         	    	
Max Winds:         	                        	                        	                       	   	                   	   	             	         	    	
Remarks:

Profile Data:
Time               	UTC Time                	P                       	T                      	Hu 	Ws                 	Wd 	Long.        	Lat.     	Alt 	Geopot     	MRI     	RI     	Dewp.         	Virt. Temp 	Rs    	Elevation	Azimuth 	Range	D
[sec]              	[HH:mm:ss]              	[hPa]                   	[°C]                   	[%]	[m/s]              	[°]	[°]          	[°]      	[m] 	[m]        	        	       	[°C]          	[°C]       	[m/s] 	[°]      	[°]     	[m]  	[kg/m3]
559                	19:43:02                	645.2                   	-5.3                   	80 	16.6               	245	-113.914332  	46.870733	3778	3776       	784.198 	191.037	-8.2          	-4.8       	3.3   	26.8     	077     	6193 	0.839194
560                	19:43:03                	644.9                   	-5.3                   	80 	16.5               	246	-113.914142  	46.870790	3781	3780       	784.671 	190.991	-8.2          	-4.8       	3.3   	26.8     	077     	6209 	0.838944
561                	19:43:04                	644.6                   	-5.4                   	80 	16.4               	246	-113.913951  	46.870847	3785	3783       	785.139 	190.941	-8.3          	-4.8       	3.3   	26.7     	077     	6224 	0.838676
562                	19:43:05                	644.3                   	-5.4                   	80 	16.3               	247	-113.913761  	46.870905	3788	3786       	785.640 	190.893	-8.3          	-4.9       	3.6   	26.7     	077     	6240 	0.838416
563                	19:43:06                	644.0                   	-5.4                   	80 	16.2               	247	-113.914214  	46.870843	3793	3791       	786.299 	190.845	-8.3          	-4.9       	4.5   	26.9     	077     	6210 	0.838159
564                	19:43:07                	643.7                   	-5.5                   	80 	16.0               	248	-113.914730  	46.870770	3797	3795       	786.957 	190.796	-8.3          	-5.0       	4.5   	27.1     	077     	6176 	0.837896
565                	19:43:08                	643.3                   	-5.5                   	81 	15.9               	249	-113.915247  	46.870697	3802	3800       	787.595 	190.729	-8.3          	-5.0       	4.5   	27.3     	077     	6143 	0.837547
566                	19:43:09                	642.9                   	-5.6                   	81 	15.8               	249	-113.915763  	46.870623	3806	3804       	788.231 	190.658	-8.3          	-5.1       	4.5   	27.5     	077     	6109 	0.837186
567                	19:43:10                	642.5                   	-5.6                   	81 	15.7               	250	-113.916279  	46.870550	3811	3809       	788.860 	190.580	-8.3          	-5.1       	4.5   	27.7     	077     	6076 	0.836805
568                	19:43:11                	642.2                   	-5.6                   	81 	15.6               	251	-113.916795  	46.870477	3815	3813       	789.479 	190.492	-8.4          	-5.1       	4.5   	27.9     	077     	6042 	0.836401
569                	19:43:12                	641.8                   	-5.7                   	81 	15.5               	251	-113.917312  	46.870404	3820	3818       	790.095 	190.402	-8.4          	-5.1       	4.5   	28.1     	077     	6009 	0.836012
570                	19:43:13                	641.4                   	-5.7                   	81 	15.4               	252	-113.917828  	46.870331	3824	3822       	790.709 	190.310	-8.4          	-5.2       	4.5   	28.4     	077     	5975 	0.835605
571                	19:43:14                	641.1                   	-5.7                   	81 	15.4               	252	-113.918344  	46.870258	3829	3827       	791.336 	190.230	-8.4          	-5.2       	4.5   	28.6     	077     	5942 	0.835220
572                	19:43:15                	640.8                   	-5.7                   	81 	15.4               	252	-113.918860  	46.870184	3833	3831       	791.974 	190.161	-8.4          	-5.2       	4.5   	28.8     	077     	5909 	0.834850
573                	19:43:16                	640.4                   	-5.8                   	81 	15.3               	252	-113.919377  	46.870111	3838	3836       	792.619 	190.100	-8.4          	-5.3       	4.5   	29.0     	077     	5876 	0.834508
574                	19:43:17                	640.1                   	-5.8                   	82 	15.3               	252	-113.919893  	46.870038	3842	3840       	793.224 	190.030	-8.4          	-5.3       	4.3   	29.3     	077     	5843 	0.834150
575                	19:43:18                	639.7                   	-5.8                   	82 	15.3               	253	-113.920409  	46.869965	3846	3844       	793.760 	189.953	-8.5          	-5.3       	3.9   	29.5     	077     	5810 	0.833795
576                	19:43:19                	639.4                   	-5.9                   	82 	15.2               	253	-113.920925  	46.869892	3850	3848       	794.291 	189.872	-8.5          	-5.3       	3.9   	29.7     	077     	5777 	0.833438
577                	19:43:20                	639.0                   	-5.9                   	82 	15.2               	253	-113.921442  	46.869818	3854	3852       	794.836 	189.806	-8.5          	-5.4       	3.9   	29.9     	077     	5744 	0.833118
578                	19:43:21                	638.7                   	-5.9                   	82 	15.2               	253	-113.921958  	46.869745	3858	3856       	795.390 	189.746	-8.5          	-5.4       	3.9   	30.2     	077     	5711 	0.832792
579                	19:43:22                	638.4                   	-6.0                   	82 	15.2               	253	-113.922474  	46.869672	3862	3860       	795.945 	189.690	-8.5          	-5.5       	3.9   	30.4     	077     	5679 	0.832491
580                	19:43:23                	638.1                   	-6.0                   	82 	15.2               	252	-113.922990  	46.869599	3866	3864       	796.536 	189.637	-8.5          	-5.5       	4.1   	30.7     	077     	5646 	0.832211
581                	19:43:24                	637.7                   	-6.1                   	82 	15.2               	252	-113.923507  	46.869526	3870	3868       	797.132 	189.589	-8.6          	-5.6       	4.1   	30.9     	077     	5614 	0.831945
582                	19:43:25                	637.4                   	-6.1                   	82 	15.3               	252	-113.924023  	46.869452	3874	3872       	797.701 	189.515	-8.7          	-5.6       	4.1   	31.2     	077     	5581 	0.831677
583                	19:43:26                	637.0                   	-6.2                   	81 	15.3               	252	-113.924539  	46.869379	3878	3876       	798.236 	189.390	-8.8          	-5.7       	4.1   	31.4     	077     	5549 	0.831288
584                	19:43:27                	636.6                   	-6.2                   	82 	15.4               	251	-113.925055  	46.869306	3882	3880       	798.809 	189.319	-8.8          	-5.7       	4.1   	31.7     	077     	5517 	0.830874
585                	19:43:28                	636.2                   	-6.3                   	80 	15.4               	251	-113.925572  	46.869233	3887	3885       	799.373 	189.145	-9.1          	-5.8       	4.8   	31.9     	077     	5485 	0.830483
586                	19:43:29                	635.7                   	-6.3                   	78 	15.4               	251	-113.926088  	46.869160	3893	3891       	800.141 	188.972	-9.4          	-5.8       	5.9   	32.2     	077     	5455 	0.830087
587                	19:43:30                	635.3                   	-6.3                   	78 	15.4               	251	-113.926604  	46.869086	3899	3897       	800.946 	188.850	-9.6          	-5.9       	5.9   	32.5     	077     	5424 	0.829689
588                	19:43:31                	634.9                   	-6.4                   	77 	15.5               	250	-113.927120  	46.869013	3905	3903       	801.767 	188.729	-9.7          	-5.9       	5.9   	32.8     	077     	5393 	0.829269
589                	19:43:32                	653.2                   	-6.4                   	77 	13.5               	249	-113.927637  	46.868940	3911	3909       	808.016 	194.052	-9.8          	-6.0       	5.9   	33.1     	077     	5363 	0.853286
590                	19:43:33                	671.5                   	-6.4                   	71 	8.3                	245	-113.928153  	46.868867	3917	3915       	814.002 	199.096	-10.8         	-6.0       	5.9   	33.3     	077     	5332 	0.877305
591                	19:43:34                	689.8                   	-6.5                   	65 	3.2                	225	-113.928669  	46.868794	3621	3619       	772.553 	204.134	-11.9         	-6.1       	-296.0	30.8     	077     	5141 	0.901310
592                	19:43:35                	708.2                   	-6.5                   	61 	3.1                	108	-113.929185  	46.868720	3297	3295       	726.858 	209.308	-12.7         	-6.2       	-324.0	27.8     	077     	4947 	0.925418
593                	19:43:36                	726.5                   	-6.6                   	60 	8.1                	088	-113.930587  	46.868494	2973	2971       	681.316 	214.633	-13.0         	-6.3       	-324.0	25.0     	077     	4704 	0.949607
594                	19:43:37                	744.8                   	-6.7                   	56 	13.4               	083	-113.932423  	46.868193	2649	2648       	635.651 	219.836	-13.8         	-6.4       	-324.0	22.0     	077     	4443 	0.973766
595                	19:43:38                	743.9                   	-6.7                   	53 	18.7               	081	-113.934258  	46.867892	2480	2479       	608.781 	219.436	-14.7         	-6.5       	-168.5	20.6     	077     	4247 	0.972849
596                	19:43:39                	743.0                   	-6.8                   	49 	24.1               	080	-113.936094  	46.867591	2525	2524       	615.467 	219.057	-15.6         	-6.5       	44.9  	21.9     	077     	4129 	0.971975
597                	19:43:40                	742.2                   	-6.9                   	41 	29.4               	079	-113.937930  	46.867291	2570	2569       	621.876 	218.417	-17.9         	-6.7       	44.9  	23.3     	077     	4014 	0.971079
598                	19:43:41                	741.3                   	-6.9                   	34 	34.8               	079	-113.939765  	46.866990	2615	2614       	628.342 	217.834	-20.1         	-6.7       	44.9  	24.7     	077     	3900 	0.970113
599                	19:43:42                	740.4                   	-7.0                   	48 	40.2               	078	-113.941601  	46.866689	2660	2659       	635.920 	218.362	-16.1         	-6.7       	44.9  	26.2     	077     	3790 	0.969148
600                	19:43:43                	739.5                   	-7.0                   	62 	45.6               	078	-113.943436  	46.866388	2705	2704       	643.495 	218.888	-13.0         	-6.7       	44.9  	27.8     	077     	3682 	0.968170
601                	19:43:44                	762.9                   	-6.7                   	55 	50.9               	078	-113.945272  	46.866087	2750	2749       	656.701 	225.030	-14.2         	-6.4       	44.9  	29.6     	077     	3577 	0.997452
602                	19:43:45                	786.2                   	-6.1                   	36 	56.3               	077	-113.947108  	46.865786	2684	2683       	651.705 	230.364	-18.8         	-6.0       	-65.8 	29.8     	077     	3420 	1.025966
603                	19:43:46                	809.5                   	-5.6                   	29 	61.7               	077	-113.948943  	46.865485	2345	2345       	604.570 	236.342	-20.7         	-5.5       	-338.3	25.7     	077     	3135 	1.054370
604                	19:43:47                	832.9                   	-5.1                   	29 	67.1               	077	-113.950779  	46.865184	2007	2007       	557.757 	242.642	-20.2         	-5.0       	-338.3	20.9     	077     	2868 	1.082664
605                	19:43:48                	856.2                   	-4.6                   	30 	72.4               	077	-113.952614  	46.864883	1669	1668       	510.967 	248.965	-19.3         	-4.4       	-338.3	15.1     	077     	2626 	1.110848
606                	19:43:49                	879.5                   	-4.1                   	30 	77.9               	077	-113.954450  	46.864582	1331	1330       	464.092 	255.204	-18.9         	-3.9       	-338.3	8.2      	077     	2416 	1.138924
607                	19:43:50                	886.0                   	-3.6                   	26 	83.2               	077	-113.956286  	46.864281	992 	992        	412.153 	256.378	-20.0         	-3.4       	-338.3	0.2      	077     	2248 	1.145058
608                	19:43:51                	892.4                   	-3.0                   	23 	88.6               	077	-113.958121  	46.863980	989 	989        	412.779 	257.569	-21.0         	-2.9       	-3.6  	0.1      	077     	2104 	1.151169
609                	19:43:52                	898.9                   	-2.5                   	24 	92.0               	077	-113.959957  	46.863679	989 	989        	414.174 	258.948	-20.3         	-2.4       	0.1   	0.1      	077     	1960 	1.157256
610                	19:43:53                	905.3                   	-2.0                   	24 	92.0               	077	-113.961792  	46.863378	989 	989        	415.558 	260.316	-19.6         	-1.9       	0.1   	0.1      	077     	1816 	1.163320
611                	19:43:54                	911.8                   	-1.5                   	25 	92.0               	077	-113.963628  	46.863077	989 	989        	416.922 	261.680	-19.0         	-1.3       	0.1   	0.2      	077     	1672 	1.169361
612                	19:43:55                	918.2                   	-1.0                   	25 	92.0               	077	-113.965464  	46.862776	989 	989        	418.296 	263.039	-18.3         	-0.8       	0.1   	0.2      	077     	1528 	1.175379
613                	19:43:56                	918.2                   	-0.4                   	26 	92.0               	077	-113.967299  	46.862475	989 	989        	417.834 	262.545	-17.7         	-0.3       	0.2   	0.2      	077     	1384 	1.173112
614                	19:43:57                	918.1                   	0.1                    	25 	92.0               	077	-113.969135  	46.862175	989 	989        	417.355 	262.035	-17.3         	0.3        	0.2   	0.2      	077     	1240 	1.170854
615                	19:43:58                	918.1                   	0.6                    	26 	92.0               	077	-113.970970  	46.861874	990 	990        	416.885 	261.534	-16.8         	0.8        	0.2   	0.3      	077     	1096 	1.168604
616                	19:43:59                	918.1                   	1.1                    	26 	92.0               	077	-113.972806  	46.861573	990 	990        	416.432 	261.033	-16.3         	1.3        	0.2   	0.3      	077     	952  	1.166363
617                	19:44:00                	918.1                   	1.6                    	26 	92.0               	077	-113.974642  	46.861272	990 	990        	415.967 	260.537	-15.8         	1.8        	0.2   	0.4      	077     	808  	1.164131
618                	19:44:01                	918.0                   	2.2                    	26 	92.0               	077	-113.976477  	46.860971	990 	990        	415.504 	260.043	-15.3         	2.4        	0.2   	0.5      	077     	664  	1.161907
619                	19:44:02                	918.0                   	2.7                    	26 	92.0               	077	-113.978313  	46.860670	990 	990        	415.043 	259.551	-14.9         	2.9        	0.2   	0.7      	077     	520  	1.159703
620                	19:44:03                	918.0                   	3.2                    	26 	92.0               	077	-113.980148  	46.860369	991 	991        	414.565 	259.056	-14.4         	3.4        	0.1   	1.0      	076     	376  	1.157508
621                	19:44:04                	918.0                   	3.7                    	26 	87.6               	077	-113.981984  	46.860068	991 	991        	414.100 	258.561	-14.0         	3.9        	0.1   	1.6      	076     	233  	1.155321
622                	19:44:05                	918.0                   	4.2                    	26 	81.4               	077	-113.983819  	46.859767	991 	991        	413.618 	258.062	-13.7         	4.5        	0.1   	4.3      	076     	89   	1.153142
623                	19:44:06                	918.0                   	4.7                    	25 	75.3               	077	-113.984920  	46.859587	991 	991        	413.131 	257.560	-13.4         	5.0        	0.1   	71.5     	064     	7    	1.150972
624                	19:44:07                	918.0                   	5.3                    	25 	69.2               	077	-113.984779  	46.859610	991 	991        	412.644 	257.057	-13.1         	5.5        	0.1   	27.4     	074     	15   	1.148809
625                	19:44:08                	918.0                   	5.8                    	25 	63.0               	077	-113.984638  	46.859634	991 	991        	412.151 	256.564	-12.8         	6.0        	0.0   	15.8     	075     	25   	1.146673
626                	19:44:09                	918.0                   	6.3                    	25 	56.9               	077	-113.984497  	46.859658	991 	991        	411.664 	256.077	-12.4         	6.6        	0.0   	11.0     	075     	36   	1.144545
627                	19:44:10                	918.0                   	6.8                    	25 	50.7               	077	-113.984356  	46.859682	991 	991        	411.206 	255.604	-11.9         	7.1        	0.0   	8.6      	076     	47   	1.142425
628                	19:44:11                	918.0                   	7.3                    	25 	44.6               	077	-113.984215  	46.859705	991 	991        	410.747 	255.144	-11.3         	7.6        	0.0   	6.9      	076     	58   	1.140313
629                	19:44:12                	918.0                   	7.9                    	25 	38.5               	077	-113.984074  	46.859729	991 	991        	410.293 	254.691	-10.7         	8.2        	0.0   	5.8      	076     	69   	1.138209
630                	19:44:13                	918.0                   	8.4                    	26 	32.3               	077	-113.983933  	46.859753	991 	991        	409.822 	254.235	-10.1         	8.7        	0.0   	4.9      	076     	80   	1.136112
631                	19:44:14                	918.0                   	8.9                    	26 	26.2               	076	-113.983792  	46.859777	991 	991        	409.352 	253.781	-9.5          	9.2        	-0.1  	4.3      	076     	91   	1.134042
632                	19:44:15                	918.0                   	9.4                    	26 	20.1               	076	-113.983651  	46.859800	991 	991        	408.874 	253.318	-9.1          	9.8        	-0.1  	3.8      	076     	102  	1.131979
633                	19:44:16                	918.0                   	9.9                    	26 	13.9               	076	-113.983510  	46.859824	991 	991        	408.369 	252.845	-8.7          	10.3       	-0.1  	3.3      	076     	113  	1.129924
634                	19:44:17                	918.0                   	10.4                   	25 	7.7                	076	-113.983369  	46.859848	991 	991        	407.875 	252.366	-8.5          	10.8       	-0.1  	3.0      	076     	124  	1.127876
635                	19:44:18                	918.0                   	11.0                   	25 	1.6                	072	-113.983228  	46.859871	990 	990        	407.382 	251.889	-8.3          	11.3       	-0.1  	2.7      	076     	135  	1.125836
636                	19:44:19                	918.0                   	11.5                   	25 	4.5                	258	-113.983087  	46.859895	990 	990        	406.875 	251.414	-8.0          	11.9       	-0.1  	2.4      	076     	146  	1.123803
637                	19:44:20                	918.1                   	12.0                   	24 	10.6               	257	-113.982946  	46.859919	990 	990        	406.377 	250.947	-7.8          	12.4       	-0.2  	2.1      	076     	157  	1.121789
638                	19:44:21                	918.1                   	12.5                   	24 	16.8               	257	-113.982804  	46.859943	990 	990        	405.886 	250.487	-7.4          	12.9       	-0.2  	1.9      	076     	168  	1.119782
639                	19:44:22                	918.1                   	13.0                   	24 	22.9               	257	-113.982663  	46.859966	990 	990        	405.419 	250.052	-6.8          	13.5       	-0.2  	1.8      	076     	180  	1.117783
640                	19:44:23                	918.1                   	13.6                   	24 	29.0               	257	-113.982522  	46.859990	989 	989        	404.929 	249.593	-6.5          	14.0       	-0.2  	1.6      	076     	191  	1.115791
641                	19:44:24                	918.2                   	14.1                   	24 	30.8               	257	-113.982381  	46.860014	989 	989        	404.428 	249.123	-6.4          	14.5       	-0.2  	1.4      	076     	202  	1.113806
642                	19:44:25                	918.2                   	14.6                   	23 	30.8               	257	-113.982240  	46.860037	989 	989        	403.901 	248.643	-6.4          	15.0       	-0.2  	1.3      	076     	213  	1.111828
643                	19:44:26                	918.2                   	15.1                   	22 	30.8               	257	-113.982099  	46.860061	989 	989        	403.395 	248.154	-6.5          	15.6       	-0.2  	1.2      	076     	224  	1.109838
644                	19:44:27                	918.2                   	15.6                   	21 	30.8               	257	-113.981958  	46.860085	989 	989        	402.895 	247.669	-6.6          	16.1       	-0.1  	1.1      	076     	235  	1.107855
645                	19:44:28                	918.2                   	16.2                   	20 	30.8               	257	-113.981817  	46.860109	989 	989        	402.419 	247.194	-6.6          	16.6       	-0.1  	1.1      	076     	246  	1.105879
646                	19:44:29                	918.2                   	16.7                   	20 	30.8               	257	-113.981676  	46.860132	989 	989        	401.938 	246.728	-6.5          	17.1       	-0.1  	1.0      	076     	257  	1.103910
647                	19:44:30                	918.2                   	17.2                   	19 	30.8               	257	-113.981535  	46.860156	989 	989        	401.468 	246.274	-6.3          	17.6       	-0.1  	0.9      	076     	268  	1.101949
648                	19:44:31                	918.2                   	17.7                   	19 	30.8               	257	-113.981394  	46.860180	989 	989        	401.023 	245.828	-6.0          	18.2       	-0.1  	0.9      	076     	279  	1.099994
649                	19:44:32                	918.2                   	18.2                   	19 	30.8               	257	-113.981253  	46.860204	989 	989        	400.572 	245.378	-5.7          	18.7       	0.1   	0.9      	076     	290  	1.098010
650                	19:44:33                	918.2                   	18.7                   	19 	30.8               	257	-113.981112  	46.860227	989 	989        	400.170 	244.929	-5.3          	19.2       	0.2   	0.9      	076     	301  	1.096032
651                	19:44:34                	918.2                   	19.3                   	19 	30.8               	257	-113.980194  	46.860381	989 	989        	399.757 	244.484	-5.0          	19.8       	0.2   	0.8      	076     	373  	1.094061
652                	19:44:35                	918.1                   	19.8                   	19 	30.8               	257	-113.977067  	46.860904	989 	989        	399.350 	244.046	-4.5          	20.3       	0.2   	0.5      	076     	619  	1.092098
653                	19:44:36                	918.1                   	20.3                   	19 	30.8               	257	-113.973941  	46.861427	990 	989        	398.965 	243.613	-4.0          	20.9       	0.2   	0.4      	076     	864  	1.090141
654                	19:44:37                	918.1                   	20.8                   	19 	30.8               	257	-113.970814  	46.861950	990 	990        	398.564 	243.181	-3.5          	21.4       	0.2   	0.3      	076     	1110 	1.088191
655                	19:44:38                	911.7                   	21.3                   	19 	30.8               	257	-113.967688  	46.862472	990 	990        	396.472 	241.058	-3.0          	21.9       	0.2   	0.2      	076     	1355 	1.078664
656                	19:44:39                	905.2                   	21.8                   	19 	30.8               	257	-113.964561  	46.862995	990 	990        	394.494 	239.032	-2.6          	22.4       	0.2   	0.2      	076     	1600 	1.069548
657                	19:44:40                	898.8                   	21.5                   	24 	30.8               	257	-113.961435  	46.863518	990 	990        	393.212 	237.719	0.0           	22.3       	0.2   	0.2      	076     	1846 	1.062798
658                	19:44:41                	892.4                   	21.4                   	28 	30.8               	257	-113.958308  	46.864041	991 	991        	391.858 	236.334	2.4           	22.3       	0.2   	0.2      	076     	2091 	1.055681
659                	19:44:42                	885.9                   	21.3                   	33 	30.8               	257	-113.955182  	46.864564	991 	991        	390.435 	234.864	4.4           	22.4       	0.2   	0.2      	076     	2337 	1.048225
660                	19:44:43                	879.5                   	21.3                   	37 	30.8               	257	-113.952055  	46.865087	1352	1352       	445.629 	233.381	6.0           	22.5       	361.0 	8.1      	076     	2608 	1.040763
661                	19:44:44                	841.4                   	21.2                   	41 	30.8               	257	-113.948929  	46.865610	1778	1777       	502.692 	223.593	7.4           	22.5       	425.8 	15.7     	076     	2937 	0.996027
662                	19:44:45                	803.2                   	20.8                   	45 	30.8               	257	-113.945802  	46.866132	2204	2203       	559.900 	213.951	8.5           	22.4       	425.8 	21.6     	076     	3306 	0.951928
663                	19:44:46                	765.1                   	20.5                   	47 	30.8               	257	-113.942676  	46.866655	2629	2628       	617.055 	204.239	8.9           	22.1       	425.8 	26.4     	076     	3704 	0.907887
664                	19:44:47                	726.9                   	20.1                   	49 	30.8               	257	-113.939549  	46.867178	3055	3054       	674.163 	194.497	9.1           	21.9       	425.8 	30.1     	076     	4122 	0.863732
665                	19:44:48                	688.8                   	19.7                   	53 	30.8               	257	-113.936423  	46.867701	3481	3479       	731.324 	184.807	9.9           	21.7       	425.8 	33.2     	076     	4555 	0.819463
666                	19:44:49                	650.6                   	19.3                   	57 	30.8               	257	-113.933297  	46.868224	3907	3905       	788.464 	175.097	10.6          	21.5       	425.8 	35.8     	076     	4999 	0.775081
667                	19:44:50                	644.9                   	19.0                   	61 	30.8               	257	-113.930170  	46.868747	4333	4330       	854.193 	173.959	11.2          	21.2       	425.8 	37.9     	076     	5451 	0.769213
668                	19:44:51                	639.1                   	18.6                   	64 	30.8               	257	-113.927044  	46.869270	4359	4357       	857.176 	172.813	11.7          	21.0       	26.3  	36.6     	076     	5662 	0.763330
669                	19:44:52                	633.4                   	18.2                   	68 	30.8               	257	-113.923917  	46.869793	4362	4360       	856.527 	171.662	12.1          	20.7       	3.2   	35.2     	076     	5863 	0.757433
670                	19:44:53                	627.6                   	17.8                   	71 	30.8               	257	-113.920791  	46.870315	4366	4363       	855.889 	170.506	12.5          	20.4       	3.2   	33.8     	076     	6067 	0.751519
671                	19:44:54                	621.8                   	17.5                   	72 	30.8               	257	-113.917664  	46.870838	4369	4366       	855.107 	169.221	12.3          	20.0       	3.2   	32.6     	076     	6274 	0.745591
672                	19:44:55                	616.1                   	17.1                   	71 	30.8               	257	-113.914538  	46.871361	4372	4369       	854.258 	167.870	11.8          	19.5       	3.2   	31.5     	076     	6484 	0.739647
673                	19:44:56                	615.9                   	16.7                   	70 	30.8               	257	-113.911411  	46.871884	4375	4373       	854.886 	167.996	11.2          	19.1       	3.2   	30.4     	076     	6696 	0.740349
674                	19:44:57                	615.7                   	16.3                   	69 	30.8               	257	-113.908285  	46.872407	4378	4376       	855.468 	168.122	10.7          	18.6       	3.0   	29.4     	076     	6910 	0.741053
675                	19:44:58                	615.4                   	15.9                   	68 	30.8               	257	-113.905158  	46.872930	4381	4379       	856.069 	168.252	10.1          	18.2       	3.0   	28.4     	076     	7126 	0.741759
676                	19:44:59                	615.2                   	15.6                   	68 	30.8               	257	-113.902032  	46.873453	4384	4382       	856.674 	168.386	9.6           	17.7       	3.0   	27.5     	076     	7344 	0.742466
677                	19:45:00                	615.0                   	15.2                   	67 	30.8               	257	-113.898905  	46.873976	4387	4384       	857.264 	168.520	9.1           	17.2       	3.0   	26.7     	076     	7564 	0.743176
678                	19:45:01                	614.8                   	14.8                   	66 	30.8               	257	-113.895779  	46.874498	4390	4387       	857.868 	168.654	8.6           	16.8       	3.0   	25.9     	076     	7785 	0.743887
679                	19:45:02                	614.6                   	14.4                   	65 	30.8               	257	-113.892652  	46.875021	4393	4390       	858.470 	168.785	8.0           	16.3       	3.0   	25.2     	076     	8008 	0.744620
680                	19:45:03                	614.4                   	14.1                   	64 	30.8               	257	-113.889526  	46.875544	4396	4393       	859.031 	168.906	7.4           	15.9       	2.8   	24.4     	076     	8232 	0.745355
681                	19:45:04                	614.2                   	13.7                   	63 	30.8               	257	-113.886399  	46.876067	4398	4396       	859.566 	169.017	6.8           	15.4       	2.7   	23.8     	076     	8457 	0.746093
682                	19:45:05                	614.0                   	13.3                   	62 	30.8               	257	-113.884632  	46.876360	4401	4399       	860.102 	169.129	6.1           	15.0       	2.7   	23.4     	076     	8585 	0.746832
683                	19:45:06                	613.8                   	12.9                   	60 	30.8               	257	-113.884322  	46.876407	4404	4401       	860.624 	169.243	5.4           	14.5       	2.7   	23.4     	076     	8608 	0.747573
684                	19:45:07                	613.6                   	12.6                   	59 	30.8               	257	-113.884013  	46.876454	4406	4404       	861.164 	169.359	4.8           	14.1       	2.7   	23.3     	076     	8632 	0.748316
685                	19:45:08                	613.4                   	12.2                   	58 	30.8               	257	-113.883704  	46.876500	4409	4407       	861.704 	169.476	4.1           	13.6       	2.7   	23.3     	076     	8655 	0.749066
686                	19:45:09                	613.2                   	11.8                   	57 	30.8               	257	-113.883395  	46.876547	4412	4409       	862.246 	169.593	3.5           	13.2       	2.7   	23.2     	076     	8678 	0.749818
687                	19:45:10                	613.0                   	11.4                   	55 	30.8               	257	-113.883085  	46.876594	4414	4412       	862.775 	169.714	2.8           	12.7       	2.7   	23.2     	076     	8701 	0.750572
688                	19:45:11                	612.8                   	11.0                   	54 	30.8               	257	-113.882776  	46.876640	4417	4415       	863.331 	169.846	2.2           	12.3       	2.7   	23.1     	076     	8725 	0.751329
689                	19:45:12                	612.6                   	10.7                   	54 	30.8               	257	-113.882467  	46.876687	4420	4417       	863.898 	169.990	1.7           	11.9       	2.7   	23.1     	076     	8748 	0.752087
690                	19:45:13                	612.4                   	10.3                   	53 	30.8               	257	-113.882158  	46.876733	4422	4420       	864.458 	170.141	1.2           	11.5       	2.7   	23.0     	076     	8771 	0.752847
691                	19:45:14                	612.2                   	9.9                    	53 	30.8               	257	-113.881848  	46.876780	4425	4423       	865.039 	170.298	0.8           	11.0       	2.7   	23.0     	076     	8794 	0.753606
692                	19:45:15                	612.0                   	9.5                    	53 	30.8               	257	-113.881539  	46.876827	4428	4425       	865.625 	170.461	0.3           	10.6       	2.7   	23.0     	076     	8818 	0.754367
693                	19:45:16                	611.8                   	9.2                    	52 	30.8               	257	-113.881230  	46.876873	4431	4428       	866.218 	170.630	0.0           	10.2       	2.7   	22.9     	076     	8841 	0.755130
694                	19:45:17                	611.6                   	8.8                    	53 	30.8               	257	-113.880921  	46.876920	4433	4431       	866.824 	170.812	-0.4          	9.8        	2.7   	22.9     	076     	8864 	0.755895
695                	19:45:18                	611.4                   	8.4                    	53 	30.8               	257	-113.880611  	46.876967	4436	4433       	867.442 	171.006	-0.6          	9.4        	2.7   	22.8     	076     	8888 	0.756662
696                	19:45:19                	611.2                   	8.0                    	53 	30.8               	257	-113.880302  	46.877013	4439	4436       	868.067 	171.207	-0.8          	9.0        	2.7   	22.8     	076     	8911 	0.757432
697                	19:45:20                	611.0                   	7.7                    	54 	30.8               	257	-113.879993  	46.877060	4441	4439       	868.697 	171.413	-1.1          	8.6        	2.7   	22.7     	076     	8934 	0.758206
698                	19:45:21                	610.8                   	7.3                    	55 	30.8               	257	-113.879684  	46.877107	4444	4442       	869.331 	171.623	-1.2          	8.2        	2.7   	22.7     	076     	8957 	0.758982
699                	19:45:22                	610.6                   	6.9                    	55 	30.8               	257	-113.879374  	46.877153	4447	4444       	869.984 	171.837	-1.4          	7.8        	2.7   	22.6     	076     	8981 	0.759760
700                	19:45:23                	610.4                   	6.5                    	56 	30.8               	257	-113.879065  	46.877200	4450	4447       	870.617 	172.045	-1.6          	7.5        	2.7   	22.6     	076     	9004 	0.760541
