Flight Information:
Launch Date:            	                       	Wednesday, 27 July 2022	                   	Launch Time: 	             	16:06:03	End of Ascent:	01:55:29
Station name:           	                       	                       	                   	Serialnumber:	             	20027541
Ground Values:
Pressure:               	                       	907.2 hPa              	                   	Temperature: 	             	23.0 °C 	Humidity:     	51 %
Wind direction:         	                       	270 °                  	                   	Wind speed:  	             	1 m/s   	Cloud group:  	9////
Position:
Longitude:              	                       	-113.985 °             	                   	Latitude:    	             	46.860 °	Altitude:     	980 m
Staff:
Company:                	                       	
Operator:               	                       	                       	                   	
Events:
Highest Point:          	                       	7.0 hPa                	                   	34104 m
Tropopauses:            	                       	1.: 177.1 hPa          	                   	             	             	
Max Winds:              	                       	                       	                   	             	             	
Remarks:

Profile Data:
Time                    	UTC Time               	P                      	T                  	             	Hu           	Ws      	Wd            	Geopot  	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]                  	[°C]               	             	[%]          	[m/s]   	[°]           	[m]     	[°C]
5090                    	17:30:53               	30.6                   	-51.2              	             	2            	9.1     	085           	24186   	-77.7
5092                    	17:30:55               	30.6                   	-51.2              	             	2            	9.2     	086           	24196   	-77.7
5094                    	17:30:57               	30.5                   	-51.1              	             	2            	9.2     	087           	24206   	-77.7
5096                    	17:30:59               	30.5                   	-51.1              	             	2            	9.3     	088           	24216   	-77.8
5098                    	17:31:01               	30.4                   	-51.1              	             	2            	9.4     	090           	24226   	-77.8
5100                    	17:31:03               	30.4                   	-51.0              	             	2            	9.4     	092           	24236   	-77.7
5102                    	17:31:05               	30.3                   	-51.0              	             	2            	9.4     	093           	24246   	-77.7
5104                    	17:31:07               	30.3                   	-51.0              	             	2            	9.3     	094           	24256   	-77.7
5106                    	17:31:09               	30.2                   	-50.9              	             	2            	9.3     	095           	24266   	-77.7
5108                    	17:31:11               	30.2                   	-50.9              	             	2            	9.1     	096           	24275   	-77.7
5110                    	17:31:13               	30.1                   	-50.9              	             	2            	9.0     	096           	24285   	-77.6
5112                    	17:31:15               	30.1                   	-50.9              	             	2            	8.8     	097           	24295   	-77.6
5114                    	17:31:17               	30.1                   	-50.8              	             	2            	8.7     	097           	24304   	-77.5
5116                    	17:31:19               	30.0                   	-50.8              	             	2            	8.5     	097           	24314   	-77.5
5118                    	17:31:21               	30.0                   	-50.8              	             	2            	8.4     	096           	24324   	-77.4
5120                    	17:31:23               	29.9                   	-50.7              	             	2            	8.3     	095           	24334   	-77.4
5122                    	17:31:25               	29.9                   	-50.7              	             	2            	8.2     	094           	24344   	-77.3
5124                    	17:31:27               	29.8                   	-50.7              	             	2            	8.1     	093           	24354   	-77.3
5126                    	17:31:29               	29.8                   	-50.7              	             	2            	8.0     	092           	24364   	-77.3
5128                    	17:31:31               	29.7                   	-50.7              	             	2            	8.1     	092           	24373   	-77.3
5130                    	17:31:33               	29.7                   	-50.7              	             	2            	8.1     	092           	24383   	-77.3
5132                    	17:31:35               	29.6                   	-50.8              	             	2            	8.1     	091           	24393   	-77.3
5134                    	17:31:37               	29.6                   	-50.8              	             	2            	8.2     	090           	24404   	-77.3
5136                    	17:31:39               	29.6                   	-50.8              	             	2            	8.4     	088           	24414   	-77.3
5138                    	17:31:41               	29.5                   	-50.8              	             	2            	8.6     	087           	24424   	-77.3
5140                    	17:31:43               	29.5                   	-50.8              	             	2            	8.7     	086           	24434   	-77.3
5142                    	17:31:45               	29.4                   	-50.8              	             	2            	8.8     	085           	24443   	-77.3
5144                    	17:31:47               	29.4                   	-50.8              	             	2            	8.9     	084           	24453   	-77.2
5146                    	17:31:49               	29.3                   	-50.8              	             	2            	9.1     	083           	24463   	-77.2
5148                    	17:31:51               	29.3                   	-50.9              	             	2            	9.4     	082           	24473   	-77.3
5150                    	17:31:53               	29.2                   	-50.9              	             	2            	9.8     	081           	24482   	-77.4
5152                    	17:31:55               	29.2                   	-50.9              	             	2            	10.1    	079           	24492   	-77.4
5154                    	17:31:57               	29.2                   	-50.9              	             	2            	10.4    	079           	24503   	-77.5
5156                    	17:31:59               	29.1                   	-50.9              	             	2            	10.6    	079           	24513   	-77.5
5158                    	17:32:01               	29.1                   	-51.0              	             	2            	10.8    	079           	24522   	-77.5
5160                    	17:32:03               	29.0                   	-51.0              	             	2            	11.0    	078           	24532   	-77.5
5162                    	17:32:05               	29.0                   	-51.0              	             	2            	11.3    	078           	24541   	-77.5
5164                    	17:32:07               	28.9                   	-51.0              	             	2            	11.6    	078           	24551   	-77.4
5166                    	17:32:09               	28.9                   	-50.9              	             	2            	11.7    	078           	24561   	-77.4
5168                    	17:32:11               	28.8                   	-50.9              	             	2            	11.8    	078           	24571   	-77.4
5170                    	17:32:13               	28.8                   	-50.9              	             	2            	11.8    	078           	24581   	-77.4
5172                    	17:32:15               	28.8                   	-50.9              	             	2            	11.8    	078           	24591   	-77.5
5174                    	17:32:17               	28.7                   	-50.9              	             	2            	11.7    	078           	24601   	-77.5
5176                    	17:32:19               	28.7                   	-50.9              	             	2            	11.6    	077           	24611   	-77.5
5178                    	17:32:21               	28.6                   	-50.9              	             	2            	11.5    	077           	24621   	-77.5
5180                    	17:32:23               	28.6                   	-50.9              	             	2            	11.4    	077           	24631   	-77.5
5182                    	17:32:25               	28.5                   	-50.9              	             	2            	11.2    	077           	24641   	-77.5
5184                    	17:32:27               	28.5                   	-50.8              	             	2            	11.1    	076           	24651   	-77.4
5186                    	17:32:29               	28.5                   	-50.8              	             	2            	10.9    	076           	24660   	-77.4
5188                    	17:32:31               	28.4                   	-50.8              	             	2            	10.8    	075           	24670   	-77.4
5190                    	17:32:33               	28.4                   	-50.8              	             	2            	10.7    	075           	24680   	-77.3
5192                    	17:32:35               	28.3                   	-50.8              	             	2            	10.6    	074           	24690   	-77.3
5194                    	17:32:37               	28.3                   	-50.8              	             	2            	10.6    	074           	24700   	-77.3
5196                    	17:32:39               	28.2                   	-50.7              	             	2            	10.6    	074           	24710   	-77.2
5198                    	17:32:41               	28.2                   	-50.7              	             	2            	10.8    	073           	24720   	-77.2
5200                    	17:32:43               	28.2                   	-50.7              	             	2            	10.9    	072           	24730   	-77.2
5202                    	17:32:45               	28.1                   	-50.6              	             	2            	11.1    	072           	24740   	-77.2
5204                    	17:32:47               	28.1                   	-50.6              	             	2            	11.2    	071           	24750   	-77.2
5206                    	17:32:49               	28.0                   	-50.6              	             	2            	11.4    	071           	24761   	-77.1
5208                    	17:32:51               	28.0                   	-50.5              	             	2            	11.6    	071           	24771   	-77.1
5210                    	17:32:53               	27.9                   	-50.5              	             	2            	11.7    	070           	24781   	-77.0
5212                    	17:32:55               	27.9                   	-50.5              	             	2            	11.7    	071           	24791   	-77.0
5214                    	17:32:57               	27.8                   	-50.5              	             	2            	11.7    	070           	24801   	-77.0
5216                    	17:32:59               	27.8                   	-50.4              	             	2            	11.8    	070           	24811   	-76.9
5218                    	17:33:01               	27.8                   	-50.4              	             	2            	11.7    	071           	24821   	-76.9
5220                    	17:33:03               	27.7                   	-50.4              	             	2            	11.7    	071           	24832   	-76.9
5222                    	17:33:05               	27.7                   	-50.3              	             	2            	11.5    	071           	24842   	-76.8
5224                    	17:33:07               	27.6                   	-50.3              	             	2            	11.5    	071           	24852   	-76.8
5226                    	17:33:09               	27.6                   	-50.3              	             	2            	11.5    	071           	24863   	-76.9
5228                    	17:33:11               	27.5                   	-50.3              	             	2            	11.4    	072           	24873   	-76.9
5230                    	17:33:13               	27.5                   	-50.2              	             	2            	11.4    	072           	24884   	-76.9
5232                    	17:33:15               	27.5                   	-50.2              	             	2            	11.5    	072           	24895   	-76.9
5234                    	17:33:17               	27.4                   	-50.2              	             	2            	11.6    	072           	24906   	-76.9
5236                    	17:33:19               	27.4                   	-50.2              	             	2            	11.7    	072           	24916   	-76.8
5238                    	17:33:21               	27.3                   	-50.2              	             	2            	12.0    	072           	24927   	-76.8
5240                    	17:33:23               	27.3                   	-50.2              	             	2            	12.3    	071           	24937   	-76.7
5242                    	17:33:25               	27.2                   	-50.2              	             	2            	12.6    	071           	24948   	-76.7
5244                    	17:33:27               	27.2                   	-50.1              	             	2            	12.9    	071           	24958   	-76.6
5246                    	17:33:29               	27.1                   	-50.1              	             	2            	13.1    	070           	24969   	-76.6
5248                    	17:33:31               	27.1                   	-50.1              	             	2            	13.3    	070           	24980   	-76.6
5250                    	17:33:33               	27.1                   	-50.1              	             	2            	13.7    	070           	24990   	-76.6
5252                    	17:33:35               	27.0                   	-50.1              	             	2            	14.0    	071           	25001   	-76.6
5254                    	17:33:37               	27.0                   	-50.1              	             	2            	14.4    	071           	25012   	-76.6
5256                    	17:33:39               	26.9                   	-50.1              	             	2            	14.6    	071           	25023   	-76.5
5258                    	17:33:41               	26.9                   	-50.1              	             	2            	14.8    	072           	25033   	-76.5
5260                    	17:33:43               	26.8                   	-50.1              	             	2            	14.9    	072           	25044   	-76.5
5262                    	17:33:45               	26.8                   	-50.1              	             	2            	15.0    	073           	25055   	-76.5
5264                    	17:33:47               	26.7                   	-50.1              	             	2            	15.1    	075           	25066   	-76.5
5266                    	17:33:49               	26.7                   	-50.1              	             	2            	15.2    	076           	25077   	-76.5
5268                    	17:33:51               	26.7                   	-50.1              	             	2            	15.3    	077           	25088   	-76.6
5270                    	17:33:53               	26.6                   	-50.1              	             	2            	15.2    	078           	25099   	-76.5
5272                    	17:33:55               	26.6                   	-50.1              	             	2            	15.2    	079           	25110   	-76.5
5274                    	17:33:57               	26.5                   	-50.2              	             	2            	15.2    	080           	25121   	-76.6
5276                    	17:33:59               	26.5                   	-50.2              	             	2            	15.1    	082           	25132   	-76.6
5278                    	17:34:01               	26.4                   	-50.2              	             	2            	15.0    	084           	25142   	-76.6
5280                    	17:34:03               	26.4                   	-50.2              	             	2            	14.9    	086           	25153   	-76.6
5282                    	17:34:05               	26.3                   	-50.2              	             	2            	14.8    	087           	25164   	-76.7
5284                    	17:34:07               	26.3                   	-50.3              	             	2            	14.7    	088           	25176   	-76.7
5286                    	17:34:09               	26.3                   	-50.3              	             	2            	14.6    	089           	25187   	-76.7
5288                    	17:34:11               	26.2                   	-50.3              	             	2            	14.4    	090           	25198   	-76.7
5290                    	17:34:13               	26.2                   	-50.3              	             	2            	14.2    	092           	25209   	-76.7
5292                    	17:34:15               	26.1                   	-50.4              	             	2            	14.0    	094           	25219   	-76.7
5294                    	17:34:17               	26.1                   	-50.4              	             	2            	13.8    	096           	25230   	-76.7
5296                    	17:34:19               	26.0                   	-50.4              	             	2            	13.7    	097           	25240   	-76.7
5298                    	17:34:21               	26.0                   	-50.4              	             	2            	13.5    	097           	25251   	-76.7
5300                    	17:34:23               	26.0                   	-50.4              	             	2            	13.4    	098           	25262   	-76.7
5302                    	17:34:25               	25.9                   	-50.4              	             	2            	13.2    	100           	25272   	-76.7
5304                    	17:34:27               	25.9                   	-50.5              	             	2            	13.0    	101           	25283   	-76.7
5306                    	17:34:29               	25.8                   	-50.5              	             	3            	12.8    	103           	25294   	-76.7
5308                    	17:34:31               	25.8                   	-50.5              	             	3            	12.6    	104           	25305   	-76.7
5310                    	17:34:33               	25.7                   	-50.5              	             	3            	12.5    	104           	25316   	-76.7
5312                    	17:34:35               	25.7                   	-50.5              	             	3            	12.3    	105           	25327   	-76.7
5314                    	17:34:37               	25.7                   	-50.5              	             	3            	12.2    	105           	25337   	-76.7
5316                    	17:34:39               	25.6                   	-50.5              	             	3            	11.9    	106           	25348   	-76.7
5318                    	17:34:41               	25.6                   	-50.6              	             	3            	11.6    	107           	25358   	-76.7
5320                    	17:34:43               	25.5                   	-50.6              	             	3            	11.3    	107           	25369   	-76.7
5322                    	17:34:45               	25.5                   	-50.6              	             	3            	11.2    	107           	25379   	-76.7
5324                    	17:34:47               	25.4                   	-50.6              	             	3            	11.0    	107           	25390   	-76.7
5326                    	17:34:49               	25.4                   	-50.6              	             	3            	10.8    	107           	25400   	-76.7
5328                    	17:34:51               	25.4                   	-50.6              	             	3            	10.6    	106           	25411   	-76.7
5330                    	17:34:53               	25.3                   	-50.6              	             	3            	10.4    	105           	25421   	-76.7
5332                    	17:34:55               	25.3                   	-50.6              	             	3            	10.2    	104           	25431   	-76.8
5334                    	17:34:57               	25.2                   	-50.6              	             	2            	10.1    	103           	25442   	-76.8
5336                    	17:34:59               	25.2                   	-50.6              	             	2            	10.0    	102           	25452   	-76.8
5338                    	17:35:01               	25.2                   	-50.6              	             	2            	9.9     	101           	25463   	-76.8
5340                    	17:35:03               	25.1                   	-50.6              	             	2            	9.9     	099           	25474   	-76.8
5342                    	17:35:05               	25.1                   	-50.6              	             	2            	9.8     	096           	25484   	-76.9
5344                    	17:35:07               	25.0                   	-50.6              	             	2            	9.8     	093           	25495   	-76.9
5346                    	17:35:09               	25.0                   	-50.5              	             	2            	9.8     	091           	25506   	-76.8
5348                    	17:35:11               	25.0                   	-50.5              	             	2            	9.8     	089           	25517   	-76.8
5350                    	17:35:13               	24.9                   	-50.5              	             	2            	9.8     	087           	25527   	-76.7
5352                    	17:35:15               	24.9                   	-50.4              	             	2            	9.8     	086           	25537   	-76.7
5354                    	17:35:17               	24.8                   	-50.4              	             	3            	9.9     	084           	25547   	-76.6
5356                    	17:35:19               	24.8                   	-50.4              	             	3            	9.9     	083           	25558   	-76.6
5358                    	17:35:21               	24.8                   	-50.3              	             	3            	10.0    	081           	25568   	-76.5
5360                    	17:35:23               	24.7                   	-50.3              	             	3            	10.0    	080           	25579   	-76.5
5362                    	17:35:25               	24.7                   	-50.3              	             	3            	10.0    	080           	25589   	-76.4
5364                    	17:35:27               	24.6                   	-50.2              	             	3            	10.1    	080           	25599   	-76.4
5366                    	17:35:29               	24.6                   	-50.2              	             	3            	10.2    	080           	25610   	-76.3
5368                    	17:35:31               	24.6                   	-50.1              	             	3            	10.4    	081           	25620   	-76.2
5370                    	17:35:33               	24.5                   	-50.1              	             	3            	10.6    	081           	25630   	-76.1
5372                    	17:35:35               	24.5                   	-50.1              	             	3            	10.8    	082           	25640   	-76.1
5374                    	17:35:37               	24.4                   	-50.0              	             	3            	11.0    	082           	25651   	-76.0
5376                    	17:35:39               	24.4                   	-50.0              	             	3            	11.2    	082           	25661   	-75.9
5378                    	17:35:41               	24.4                   	-50.0              	             	3            	11.4    	083           	25672   	-75.9
5380                    	17:35:43               	24.3                   	-50.0              	             	3            	11.6    	083           	25682   	-75.9
5382                    	17:35:45               	24.3                   	-49.9              	             	3            	11.8    	083           	25692   	-75.9
5384                    	17:35:47               	24.3                   	-49.9              	             	3            	12.1    	083           	25703   	-75.9
5386                    	17:35:49               	24.2                   	-49.9              	             	3            	12.1    	083           	25713   	-75.9
5388                    	17:35:51               	24.2                   	-49.8              	             	3            	12.2    	083           	25723   	-75.9
5390                    	17:35:53               	24.1                   	-49.8              	             	3            	12.3    	083           	25734   	-76.1
5392                    	17:35:55               	24.1                   	-49.8              	             	2            	12.2    	083           	25744   	-76.2
5394                    	17:35:57               	24.1                   	-49.7              	             	2            	12.2    	082           	25754   	-76.2
5396                    	17:35:59               	24.0                   	-49.7              	             	2            	12.2    	082           	25764   	-76.2
5398                    	17:36:01               	24.0                   	-49.7              	             	2            	12.2    	082           	25774   	-76.2
5400                    	17:36:03               	24.0                   	-49.7              	             	2            	12.1    	081           	25784   	-76.2
5402                    	17:36:05               	23.9                   	-49.7              	             	2            	12.0    	081           	25795   	-76.2
5404                    	17:36:07               	23.9                   	-49.7              	             	2            	12.0    	080           	25805   	-76.2
5406                    	17:36:09               	23.8                   	-49.6              	             	2            	12.0    	080           	25814   	-76.2
5408                    	17:36:11               	23.8                   	-49.6              	             	2            	12.0    	080           	25824   	-76.2
5410                    	17:36:13               	23.8                   	-49.6              	             	2            	12.0    	080           	25834   	-76.2
5412                    	17:36:15               	23.7                   	-49.6              	             	2            	12.1    	080           	25844   	-76.2
5414                    	17:36:17               	23.7                   	-49.6              	             	2            	12.2    	080           	25854   	-76.2
5416                    	17:36:19               	23.7                   	-49.6              	             	2            	12.3    	080           	25864   	-76.2
5418                    	17:36:21               	23.6                   	-49.5              	             	2            	12.5    	081           	25874   	-76.2
5420                    	17:36:23               	23.6                   	-49.5              	             	2            	12.8    	082           	25884   	-76.1
5422                    	17:36:25               	23.6                   	-49.5              	             	2            	13.0    	083           	25894   	-76.1
5424                    	17:36:27               	23.5                   	-49.5              	             	2            	13.3    	083           	25904   	-76.1
5426                    	17:36:29               	23.5                   	-49.5              	             	2            	13.4    	084           	25914   	-76.0
5428                    	17:36:31               	23.4                   	-49.5              	             	2            	13.5    	084           	25924   	-76.0
5430                    	17:36:33               	23.4                   	-49.4              	             	2            	13.7    	085           	25934   	-76.0
5432                    	17:36:35               	23.4                   	-49.4              	             	2            	14.0    	085           	25944   	-76.0
5434                    	17:36:37               	23.3                   	-49.4              	             	2            	14.2    	086           	25954   	-76.0
5436                    	17:36:39               	23.3                   	-49.4              	             	2            	14.4    	087           	25964   	-75.9
5438                    	17:36:41               	23.3                   	-49.4              	             	2            	14.5    	087           	25974   	-75.9
5440                    	17:36:43               	23.2                   	-49.3              	             	2            	14.6    	087           	25985   	-75.9
5442                    	17:36:45               	23.2                   	-49.3              	             	2            	14.7    	088           	25995   	-75.8
5444                    	17:36:47               	23.2                   	-49.3              	             	2            	14.7    	088           	26005   	-75.8
5446                    	17:36:49               	23.1                   	-49.3              	             	2            	14.7    	089           	26015   	-75.8
5448                    	17:36:51               	23.1                   	-49.3              	             	2            	14.6    	089           	26025   	-75.8
5450                    	17:36:53               	23.1                   	-49.3              	             	2            	14.6    	090           	26036   	-75.8
5452                    	17:36:55               	23.0                   	-49.3              	             	2            	14.5    	090           	26046   	-75.8
5454                    	17:36:57               	23.0                   	-49.2              	             	2            	14.4    	090           	26056   	-75.9
5456                    	17:36:59               	22.9                   	-49.2              	             	2            	14.1    	091           	26066   	-75.9
5458                    	17:37:01               	22.9                   	-49.2              	             	2            	13.8    	092           	26076   	-75.8
5460                    	17:37:03               	22.9                   	-49.2              	             	2            	13.5    	092           	26086   	-75.8
5462                    	17:37:05               	22.8                   	-49.2              	             	2            	13.2    	093           	26096   	-75.8
5464                    	17:37:07               	22.8                   	-49.1              	             	2            	13.0    	094           	26106   	-75.8
5466                    	17:37:09               	22.8                   	-49.1              	             	2            	12.8    	095           	26117   	-75.8
5468                    	17:37:11               	22.7                   	-49.1              	             	2            	12.6    	095           	26127   	-75.7
5470                    	17:37:13               	22.7                   	-49.0              	             	2            	12.3    	096           	26138   	-75.7
5472                    	17:37:15               	22.7                   	-49.0              	             	2            	12.0    	097           	26148   	-75.7
5474                    	17:37:17               	22.6                   	-49.0              	             	2            	11.8    	099           	26158   	-75.7
5476                    	17:37:19               	22.6                   	-49.0              	             	2            	11.5    	100           	26168   	-75.6
5478                    	17:37:21               	22.6                   	-48.9              	             	2            	11.4    	100           	26178   	-75.5
5480                    	17:37:23               	22.5                   	-48.9              	             	3            	11.4    	100           	26188   	-75.4
5482                    	17:37:25               	22.5                   	-48.8              	             	3            	11.2    	101           	26198   	-75.4
5484                    	17:37:27               	22.5                   	-48.8              	             	3            	11.0    	102           	26208   	-75.3
5486                    	17:37:29               	22.4                   	-48.8              	             	3            	10.8    	102           	26219   	-75.3
5488                    	17:37:31               	22.4                   	-48.7              	             	3            	10.6    	103           	26230   	-75.2
5490                    	17:37:33               	22.3                   	-48.7              	             	3            	10.4    	103           	26240   	-75.2
5492                    	17:37:35               	22.3                   	-48.6              	             	3            	10.3    	103           	26251   	-75.2
5494                    	17:37:37               	22.3                   	-48.6              	             	3            	10.2    	103           	26261   	-75.2
5496                    	17:37:39               	22.2                   	-48.5              	             	3            	9.9     	102           	26271   	-75.2
5498                    	17:37:41               	22.2                   	-48.5              	             	2            	9.6     	101           	26282   	-75.2
5500                    	17:37:43               	22.2                   	-48.5              	             	2            	9.4     	100           	26292   	-75.2
5502                    	17:37:45               	22.1                   	-48.4              	             	2            	9.3     	099           	26303   	-75.2
5504                    	17:37:47               	22.1                   	-48.3              	             	2            	9.1     	098           	26313   	-75.2
5506                    	17:37:49               	22.1                   	-48.3              	             	2            	9.1     	097           	26324   	-75.2
5508                    	17:37:51               	22.0                   	-48.3              	             	2            	9.0     	095           	26334   	-75.1
5510                    	17:37:53               	22.0                   	-48.2              	             	2            	8.9     	093           	26344   	-75.2
5512                    	17:37:55               	22.0                   	-48.2              	             	2            	8.9     	091           	26355   	-75.1
5514                    	17:37:57               	21.9                   	-48.2              	             	2            	8.9     	089           	26366   	-75.1
5516                    	17:37:59               	21.9                   	-48.1              	             	2            	8.9     	088           	26377   	-75.0
5518                    	17:38:01               	21.8                   	-48.1              	             	2            	9.0     	087           	26388   	-75.0
5520                    	17:38:03               	21.8                   	-48.1              	             	2            	9.0     	086           	26398   	-75.0
5522                    	17:38:05               	21.8                   	-48.0              	             	2            	9.2     	085           	26409   	-75.0
5524                    	17:38:07               	21.7                   	-48.0              	             	2            	9.4     	083           	26420   	-75.0
5526                    	17:38:09               	21.7                   	-48.0              	             	2            	9.7     	082           	26430   	-75.0
5528                    	17:38:11               	21.7                   	-47.9              	             	2            	9.9     	081           	26441   	-75.0
5530                    	17:38:13               	21.6                   	-47.9              	             	2            	10.1    	080           	26453   	-75.0
5532                    	17:38:15               	21.6                   	-47.9              	             	2            	10.3    	079           	26464   	-75.0
5534                    	17:38:17               	21.6                   	-47.9              	             	2            	10.5    	079           	26475   	-74.9
5536                    	17:38:19               	21.5                   	-47.9              	             	2            	10.9    	079           	26486   	-74.9
5538                    	17:38:21               	21.5                   	-47.9              	             	2            	11.1    	079           	26497   	-74.9
5540                    	17:38:23               	21.5                   	-47.9              	             	2            	11.4    	079           	26507   	-74.9
5542                    	17:38:25               	21.4                   	-47.8              	             	2            	11.5    	079           	26518   	-74.9
5544                    	17:38:27               	21.4                   	-47.8              	             	2            	11.6    	079           	26529   	-74.9
5546                    	17:38:29               	21.3                   	-47.8              	             	2            	11.7    	079           	26540   	-74.8
5548                    	17:38:31               	21.3                   	-47.8              	             	2            	11.9    	080           	26552   	-74.8
5550                    	17:38:33               	21.3                   	-47.8              	             	2            	12.1    	081           	26563   	-74.7
5552                    	17:38:35               	21.2                   	-47.8              	             	2            	12.3    	082           	26575   	-74.7
5554                    	17:38:37               	21.2                   	-47.8              	             	3            	12.4    	083           	26586   	-74.6
5556                    	17:38:39               	21.2                   	-47.8              	             	3            	12.6    	083           	26597   	-74.6
5558                    	17:38:41               	21.1                   	-47.8              	             	3            	12.7    	084           	26608   	-74.5
5560                    	17:38:43               	21.1                   	-47.8              	             	3            	12.9    	085           	26619   	-74.5
5562                    	17:38:45               	21.1                   	-47.8              	             	3            	13.1    	086           	26630   	-74.5
5564                    	17:38:47               	21.0                   	-47.8              	             	3            	13.3    	087           	26641   	-74.5
5566                    	17:38:49               	21.0                   	-47.8              	             	3            	13.6    	088           	26652   	-74.5
5568                    	17:38:51               	21.0                   	-47.9              	             	3            	13.7    	089           	26663   	-74.5
5570                    	17:38:53               	20.9                   	-47.9              	             	3            	13.8    	090           	26674   	-74.4
5572                    	17:38:55               	20.9                   	-47.9              	             	3            	13.9    	090           	26685   	-74.4
5574                    	17:38:57               	20.9                   	-47.9              	             	3            	14.0    	092           	26696   	-74.4
5576                    	17:38:59               	20.8                   	-47.9              	             	3            	14.1    	093           	26707   	-74.4
5578                    	17:39:01               	20.8                   	-47.9              	             	3            	14.2    	094           	26717   	-74.4
5580                    	17:39:03               	20.7                   	-47.9              	             	3            	14.2    	094           	26729   	-74.4
5582                    	17:39:05               	20.7                   	-48.0              	             	3            	14.1    	095           	26740   	-74.4
5584                    	17:39:07               	20.7                   	-48.0              	             	3            	14.2    	096           	26751   	-74.4
5586                    	17:39:09               	20.6                   	-48.0              	             	3            	14.1    	096           	26763   	-74.4
5588                    	17:39:11               	20.6                   	-48.0              	             	3            	14.0    	097           	26774   	-74.4
5590                    	17:39:13               	20.6                   	-48.0              	             	3            	13.9    	098           	26785   	-74.4
5592                    	17:39:15               	20.5                   	-48.0              	             	3            	13.8    	099           	26796   	-74.4
5594                    	17:39:17               	20.5                   	-48.0              	             	3            	13.8    	099           	26807   	-74.4
5596                    	17:39:19               	20.5                   	-48.0              	             	3            	13.7    	100           	26818   	-74.3
5598                    	17:39:21               	20.4                   	-47.9              	             	3            	13.4    	100           	26829   	-74.3
5600                    	17:39:23               	20.4                   	-47.9              	             	3            	13.2    	100           	26840   	-74.3
5602                    	17:39:25               	20.4                   	-47.9              	             	3            	12.9    	101           	26851   	-74.2
5604                    	17:39:27               	20.3                   	-47.9              	             	3            	12.6    	101           	26862   	-74.2
5606                    	17:39:29               	20.3                   	-47.9              	             	3            	12.4    	101           	26873   	-74.1
5608                    	17:39:31               	20.3                   	-47.8              	             	3            	12.2    	101           	26884   	-74.1
5610                    	17:39:33               	20.2                   	-47.8              	             	3            	12.0    	102           	26896   	-74.1
5612                    	17:39:35               	20.2                   	-47.8              	             	3            	11.8    	102           	26906   	-74.1
5614                    	17:39:37               	20.2                   	-47.8              	             	3            	11.5    	102           	26917   	-74.1
5616                    	17:39:39               	20.1                   	-47.8              	             	3            	11.2    	103           	26928   	-74.1
5618                    	17:39:41               	20.1                   	-47.7              	             	3            	11.2    	103           	26939   	-74.1
5620                    	17:39:43               	20.1                   	-47.7              	             	3            	11.1    	103           	26950   	-74.0
5622                    	17:39:45               	20.0                   	-47.7              	             	3            	11.1    	104           	26961   	-74.0
5624                    	17:39:47               	20.0                   	-47.6              	             	3            	11.0    	104           	26973   	-74.1
5626                    	17:39:49               	20.0                   	-47.6              	             	3            	11.0    	105           	26984   	-74.1
5628                    	17:39:51               	19.9                   	-47.6              	             	3            	10.9    	106           	26995   	-74.1
5630                    	17:39:53               	19.9                   	-47.6              	             	3            	10.9    	107           	27006   	-74.1
5632                    	17:39:55               	19.9                   	-47.5              	             	3            	10.9    	108           	27016   	-74.0
5634                    	17:39:57               	19.8                   	-47.5              	             	3            	11.0    	109           	27027   	-74.0
5636                    	17:39:59               	19.8                   	-47.5              	             	3            	11.0    	110           	27038   	-74.0
5638                    	17:40:01               	19.8                   	-47.4              	             	3            	10.9    	111           	27049   	-74.0
5640                    	17:40:03               	19.7                   	-47.4              	             	3            	10.8    	112           	27060   	-74.0
5642                    	17:40:05               	19.7                   	-47.3              	             	3            	10.6    	113           	27071   	-73.9
5644                    	17:40:07               	19.7                   	-47.3              	             	3            	10.5    	114           	27083   	-73.9
5646                    	17:40:09               	19.6                   	-47.2              	             	3            	10.3    	114           	27094   	-73.8
5648                    	17:40:11               	19.6                   	-47.2              	             	3            	10.2    	114           	27105   	-73.8
